Player,Tier,Team,GP,W,L,bc_name,bc_games,shooting_pct,score,boost_per_min,avg_boost,boost_stolen,pct_zero_boost,avg_speed,pct_supersonic,pct_high_air,dist_to_ball,pct_offensive_third,demos_inflicted,demos_taken,win_pct
Yoza,Veteran,Werewolves,13,4,9,Yoza,14,21.66666685714286,327.85714285714283,417.59024714285715,46.01412128571429,560.5714271428571,17.573821214285715,1540.1442571428572,16.12524235714286,3.865348221428572,2943.128628571428,23.895745642857147,1.5,1.2142857142857142,0.3076923076923077
Xero,Master,Care Bears,13,7,6,Xero,13,31.12665076923077,343.61538461538464,370.43316923076924,54.77393261538461,518.4615384615385,6.471074123076923,1421.0909846153847,10.648703384615384,4.259700815384615,3025.222923076923,20.048977461538463,0.8461538461538461,1.0,0.5384615384615384
Zero . RL,Challenger,Threshers,12,6,6,Zero . RL,12,33.33333266666667,371.8333333333333,476.6690866666666,52.459293333333335,510.5833333333333,14.251793333333334,1628.4415666666666,17.705970333333333,4.039817366666667,3002.519766666667,21.30209066666667,1.0,1.1666666666666667,0.5
Slowsociety,Challenger,Chromatic Chaos,14,7,7,Slowsociety,14,26.00840314285714,318.64285714285717,371.6852914285714,50.50449771428571,463.5,10.129481571428572,1575.1950285714286,14.853269285714287,3.7204775000000003,3089.3690857142856,21.142629857142857,1.6428571428571428,1.0,0.5
TechFour,Challenger,Spearmint,13,9,4,TechFour,13,27.534964923076924,341.9999992307693,328.08907846153846,50.109062692307695,502.7692369230769,13.324734307692308,1464.3861,8.577006338461539,3.4934875538461534,3114.6911384615387,23.35869030769231,1.153846169230769,0.615384623076923,0.6923076923076923
I_am.Dan,Prospect,Blacksmiths,14,5,9,I_am.Dan,14,24.920634928571427,316.42857142857144,352.6926928571429,48.50850564285714,449.64285714285717,10.768834785714287,1426.9937499999999,10.424580714285714,2.6840588857142857,3095.760978571428,17.261291928571428,1.0714285742857144,0.7142857142857143,0.35714285714285715
Hyper,Rival,Tax Evaders,12,6,6,Hyper,12,34.761904666666666,367.5833333333333,351.9736066666667,50.937759666666665,527.0833333333334,10.798310333333333,1496.4457999999997,11.464531999999998,3.719373766666667,3022.3806000000004,21.684310666666665,0.9166666666666666,0.8333333333333334,0.5
steel.reserve,Elite,Afterburners,16,5,11,steel.reserve,16,17.5595235,275.1875,337.995025,45.73318474999999,357.1875,10.261716075,1401.2454750000002,8.703015,3.7475936499999998,3042.3400500000002,15.563479749999999,0.5625,1.1875,0.3125
beryy,Premier,Leviathans,12,5,7,beryy,12,31.944444,364.4166666666667,418.12911,46.59560266666667,648.0833333333334,11.682985666666667,1610.7575,20.04304,5.9975141,2801.7371000000003,20.709723,1.75,1.75,0.4166666666666667
wall2wall3,Master,Olympic Knights,15,5,10,wall2wall3,14,22.755022285714286,297.14285714285717,410.6897771428571,47.690613142857146,489.64285714285717,12.385553857142856,1559.4214714285715,14.835568999999996,4.725235957142857,3116.129642857143,18.737636857142856,1.4285714285714286,1.6428571428571428,0.3333333333333333
3 12 9 24 25,Rival,Tax Evaders,12,8,4,3 12 9 24 25,12,19.629630000000002,361.8333333333333,402.0614233333333,44.513308,595.25,15.324553333333334,1545.9312333333335,15.776845,3.4485067666666667,2945.9971666666665,20.82978866666667,1.5833333333333333,1.4166666666666667,0.6666666666666666
zZirellia,Prospect,Red Legion,12,5,7,zZirellia,12,27.447090333333335,361.25,470.59231666666665,48.596987333333324,593.3333333333334,19.699831333333332,1601.0199333333333,19.845337,4.880112100000001,3028.0468333333333,20.723798333333335,1.3333333333333333,1.25,0.4166666666666667
thejeansman,Challenger,Meat Lovers,13,9,4,thejeansman,13,23.816568307692307,332.6923076923077,297.8593669230769,45.89801938461539,378.7692307692308,10.025866461538461,1339.9230538461538,5.669790815384615,3.0200201538461537,3069.302615384615,18.793194000000003,0.07692307692307693,0.8461538476923077,0.6923076923076923
MyTyranosaur,Veteran,Giant Squids,12,7,5,MyTyranosaur,12,42.962963,359.5,383.38762333333335,46.16466433333333,460.0833333333333,13.578868,1551.5469333333333,15.517894,4.5424298,3136.5415,20.728552666666666,1.5,0.8333333333333334,0.5833333333333334
Crucified,Rival,FA,12,4,8,Crucified,12,20.039682,358.3333333333333,378.53145,47.306353666666666,400.0833333333333,15.216422166666668,1499.9370999999999,12.155325333333332,4.546530466666667,2906.5891666666666,19.070479666666667,0.9166666666666666,1.3333333333333333,0.3333333333333333
StanleyMilkner,Veteran,Gorillas,12,9,3,StanleyMilkner,12,41.90476233333333,357.3333333333333,333.06286666666665,58.455823333333335,399.3333333333333,5.104407166666667,1415.6663666666666,7.560093433333333,4.334276166666666,2954.942833333333,20.454871333333333,0.9166666666666666,0.75,0.75
D_e_r_k,Rival,Hue Heroes,13,8,5,D_e_r_k,13,30.769230153846156,326.84615384615387,363.78826307692304,48.86941446153847,460.46153846153845,9.488650253846153,1520.3421384615385,11.776359307692307,2.9984045615384614,3160.6498153846155,17.966679461538458,0.8461538461538461,1.4615384615384615,0.6153846153846154
blaiyzur,Veteran,Sons of Ares,11,4,7,Blaiyzur,11,30.60606081818182,385.8181836363636,409.40632999999997,43.99213700000001,471.5454454545454,17.255047,1569.1706545454547,15.585796545454544,3.9676006545454543,3134.7256545454543,20.090512727272724,2.1818181818181817,0.7272727363636363,0.36363636363636365
ko nanakusa,Prospect,Card Dealers,14,5,9,Ko Nanakusa,14,39.28571514285714,302.7857142857143,392.5401864285714,47.42575035714285,367.9999971428571,12.079881214285715,1452.24085,11.707892428571427,3.6704348500000004,3323.0649642857143,19.820151428571428,0.2857142942857142,0.92857143,0.35714285714285715
Deadsinho,Elite,Great Whites,14,6,8,Deadsinho,8,23.57143025,281.25000124999997,408.34852125000003,48.793023749999996,475.624985,15.670472937500001,1617.0540624999999,18.563288,6.0951219625,3189.6932125,20.174639875,0.875000025,0.500000005,0.42857142857142855
Steeltoehammer,Elite,Despair,11,3,8,Steeltoehammer,11,32.117881818181814,383.8181818181818,284.75602545454547,53.648415818181824,496.8181818181818,6.853244781818182,1453.193790909091,7.510486345454546,4.699595472727273,3006.986136363637,21.158578545454546,0.7272727290909091,1.2727272909090908,0.2727272727272727
Detroeux,Prospect,Prism Proteges,12,2,10,Detroeux,12,32.037037,351.4166666666667,376.92750333333333,51.06507633333333,364.8333333333333,10.870946666666667,1479.7246333333333,10.582095666666667,4.044545366666667,2989.4191666666666,17.930765333333333,0.16666666666666666,1.1666666666666667,0.16666666666666666
Tinsel,Veteran,Peppermint,10,4,6,Tinsel,20,30.993506000000004,391.9,367.08466799999997,50.0598664,487.2,9.256283309999999,1572.78919,13.8009185,5.18264736,3090.4098599999998,22.371021900000002,0.8,1.2,0.4
SuperThr33s,Contender,Abyss,17,9,8,SuperThr33s,17,22.539682588235294,244.35294235294114,275.68523411764704,47.752652647058824,307.23529352941176,8.702780788235295,1379.7477882352941,6.369299917647059,1.4495582352941179,3482.095076470588,16.176488352941174,1.0588235352941178,1.0,0.5294117647058824
Cob,Rival,FA,13,4,9,Cob,13,28.624709153846155,319.3846138461539,333.2607461538461,41.54081830769231,359.8461507692308,12.30896423076923,1388.6348153846154,7.517170807692308,2.350122392307692,3036.7599923076923,18.366845846153844,0.6153846307692307,1.615384616923077,0.3076923076923077
oDynastyo,Prospect,Earth,12,6,6,oDynastyo,12,34.48718016666667,344.0,280.2638975,49.331200833333334,302.33333666666664,7.203325575000001,1395.5679499999999,7.357573666666667,3.347831016666667,3001.028358333333,18.651112833333336,1.16666665,0.5833333583333333,0.5
golden4789,Veteran,Water,12,5,7,Golden4789,12,28.333332666666667,343.8333333333333,336.1797583333334,42.72954016666666,339.75,14.368820999999999,1380.1728333333333,8.064297433333332,3.5035928999999997,2786.9393999999998,20.602085833333334,0.4166666666666667,1.3333333333333333,0.4166666666666667
Ur.Fav.Spirit,Contender,Aeronauts,12,4,8,Ur.Fav.Spirit,12,36.111111333333334,341.416665,392.7119175,47.859006583333326,312.74999833333334,17.244881208333336,1439.2338,9.623529833333334,2.797781675,2935.873625,17.641514333333333,0.4166666666666667,0.666666675,0.3333333333333333
Mortal Frenzy,Contender,Eladrin,12,8,4,Mortal Frenzy,12,25.416666666666668,337.8333358333333,324.23570916666665,51.612478583333335,418.75,9.342266,1419.7066583333333,7.9947957999999995,3.8818608833333332,3001.3518500000005,20.15892375,0.750000025,0.583333335,0.6666666666666666
Bird Queen <3,Veteran,Fer-de-Lance,10,4,6,Bird Queen <3,10,35.7954544,399.6,319.89135999999996,52.28281159999999,379.2,8.386303999999999,1479.46008,7.398989499999999,5.0514481,3024.9964,21.2003458,0.2,1.2,0.4
A Yapping Panda,Master,Nue,10,5,5,A Yapping Panda,10,38.0,398.1,407.08705399999997,51.2202644,582.7,9.073630439999999,1613.7979799999998,20.1002476,4.17529046,3026.0029600000003,21.327731399999998,1.4,0.8,0.5
pythagorjags,Prospect,Roly Polies,13,8,5,pythagorjags,13,27.106227076923076,306.0,325.82304923076924,42.77313092307692,463.9230769230769,12.82187653846154,1443.7064153846152,10.138866346153849,2.7197452461538463,3041.2178615384614,21.284820846153846,0.38461538461538464,1.0769230769230769,0.6153846153846154
Dooober,Elite,Sloths,11,5,6,Dooober,15,28.297259466666667,361.53333333333336,324.56107333333335,45.61284013333333,394.4000013333333,10.137513766666668,1463.7300066666664,8.199534033333332,5.156493986666667,3067.1627666666673,18.871640333333335,0.73333334,0.8,0.45454545454545453
Alya.,Rival,FA,10,8,2,Alya.,10,28.526315999999998,393.8,481.772264,52.5434048,458.5,13.920156899999999,1600.0000400000001,18.9972376,5.44270032,2761.9524800000004,20.952171599999996,1.2,1.4,0.8
Canadian.,Challenger,Reef Gremlins,12,4,8,Canadian.,12,29.206348666666667,327.0833333333333,315.5255633333333,50.208529,445.5833333333333,9.380163266666665,1344.2139,7.292728799999999,2.7737749,2880.6046666666666,22.497418333333332,0.4166666666666667,0.5833333333333334,0.3333333333333333
Luminati,Master,Imperatores,10,6,4,Luminati,5,28.307691999999996,424.6,421.899536,44.169872,417.6,18.6146852,1581.8616,17.322378399999998,6.5960415999999995,2991.85664,17.235978199999998,2.8,1.0,0.6
MidnightIguana,Prospect,Ankle Biters,11,4,7,MidnightIguana,11,22.929292272727274,354.0909109090909,397.60175909090907,52.848319454545454,397.0909181818182,8.728169636363637,1563.6358727272725,14.397923000000002,4.690847363636364,3208.019545454545,17.517866,0.8181818272727273,0.6363636363636364,0.36363636363636365
LiTeS 0uT,Contender,Nebulae,11,7,4,LiTeS 0uT,11,39.00826545454545,353.3636381818182,381.67308545454546,45.831075727272726,356.0909109090909,14.381859454545452,1431.0385727272726,7.206423599999999,1.8571114999999998,3026.6529272727275,17.03113,0.9090909090909091,1.0909091,0.6363636363636364
Extrakrispybecky,Amateur,Stream Rascals,15,7,8,Extrakrispybecky,15,34.88888853333333,258.53333333333336,328.62364533333334,43.37348853333334,225.0,21.205246600000002,1511.1892,13.677181666666668,2.3586609666666676,4143.1164266666665,14.532875999999996,1.2,0.8666666666666667,0.4666666666666667
Rocketgirl_32,Contender,Legionarii,14,6,8,Rocketgirl_32,17,35.602239999999995,325.94117647058823,317.19075294117647,52.34104,321.8235294117647,6.880315964705883,1426.3454588235293,8.452285976470588,0.9722347294117647,3332.212729411764,15.61583829411765,0.23529411764705882,0.7058823529411765,0.42857142857142855
KING.,Master,Diplomats,12,1,11,KING.,12,21.482684000000003,319.8333333333333,388.02110999999996,47.696965666666664,360.4166666666667,17.127569666666666,1448.2536,10.167564166666667,5.598404333333334,2675.6376333333333,19.261327333333334,1.0,1.5,0.08333333333333333
Bobafett531132,Amateur,Stream Rascals,19,5,14,Bobafett531132,19,55.087722315789485,200.26315736842105,240.58881842105262,54.349523842105256,303.36842157894733,6.168969547368421,1336.2177736842107,6.324059778947369,1.9137528157894736,3379.2872105263154,16.93488352631579,0.4736842168421052,0.8421052747368422,0.2631578947368421
Celiscy,Rival,Demo Chasers,14,2,12,Celiscy,14,16.984127,271.42857071428574,368.2966014285715,54.82599785714285,571.9285728571429,9.597663414285714,1550.0823785714288,13.164959357142859,4.9725462785714285,3021.210278571429,20.9696175,0.92857143,0.9285714428571428,0.14285714285714285
The_Killerwon,Rival,Polar Bears,11,6,5,The_Killerwon,11,42.727273999999994,341.54545545454545,320.9074518181818,49.28986090909091,437.9999981818182,4.760086036363637,1421.1529090909091,7.9899054000000005,3.402808834545454,3046.7349727272726,19.374019363636364,0.7272727272727273,1.0,0.5454545454545454
Redstorm Trooper,Veteran,FA,10,7,3,Redstorm Trooper,10,33.4090912,373.900002,383.935302,51.358521200000006,434.9,11.5822036,1563.8551,12.8159955,2.89496809,2816.73432,23.0673683,1.4,1.0999999800000002,0.7
Grumpy Mittens,Amateur,Gnomes,15,5,10,Grumpy Mittens,18,24.166667333333333,250.11111000000002,307.58822277777773,51.10590277777778,285.8333327777778,11.442102666666667,1348.4136333333333,6.063231211111112,3.0963270666666665,3072.3771944444443,15.936244833333335,0.4444444511111111,0.6666666733333333,0.3333333333333333
PenguinCCSRL,Contender,FA,16,4,12,PenguinCCSRL,16,24.583333,227.875000625,360.62395499999997,48.1338313125,401.81249875,13.322720812500002,1406.9847312499999,9.630469374999999,2.7459152125,3300.0966937499998,19.327155875000003,0.875,1.0625,0.25
Irishhhh,Rival,Hue Heroes,12,8,4,Irishhhh,27,24.69135777777777,343.4814822222222,353.9404488888889,51.406103185185174,521.0740777777778,7.509300940740741,1479.7776370370368,9.924503518518518,3.536100688888889,3031.5255703703706,19.998834888888886,1.5925925888888888,0.6296296296296297,0.6666666666666666
LedTasso,Challenger,Gold Hoarders,12,3,9,LedTasso,12,29.999999333333335,300.4166666666667,326.0678666666667,46.66217600000001,379.1666666666667,11.320614666666666,1420.1140333333333,7.233632866666667,3.4305749666666667,2991.9563,20.02329166666667,0.5833333333333334,1.0833333333333333,0.25
nave,Premier,Double Mint,11,5,6,nave,11,25.950413818181822,325.27272636363637,435.83398818181826,46.02599827272727,625.2727363636363,13.803237727272727,1526.7440454545454,15.2198535,5.341663636363637,2970.8171272727272,20.242503272727273,1.000000018181818,1.5454545636363635,0.45454545454545453
t3mp0-,Challenger,FA,8,5,3,T3mp0-,8,43.181818,441.75,449.880265,50.5396025,686.75,12.8653955,1614.3627000000001,18.1855105,5.102721750000001,2933.4200499999997,25.4183465,1.375,0.75,0.625
Alextross,Prospect,Hawaiian Pizza,12,4,8,Alextross,12,31.74603066666667,293.0833333333333,295.84993333333335,55.78048366666667,470.9166666666667,5.099988333333333,1402.508966666667,6.383703799999999,1.7704311,3190.6710000000003,17.96249733333333,0.3333333333333333,1.75,0.3333333333333333
nuummite,Elite,Tiny Terrors,10,0,10,Nuummite,10,35.8787872,351.6,342.47844399999997,40.5062678,382.1,18.135101600000002,1369.7486000000001,6.21499978,3.9436471400000004,2891.0674,17.2034734,0.3,1.4,0.0
Dulkir,Rival,Hammerheads,12,3,9,Dulkir,12,29.206348666666667,292.1666666666667,337.31549666666666,55.25580433333334,344.25,6.504905933333333,1537.5386333333333,12.656095,3.663594,2984.4513,17.61370433333333,1.0,0.8333333333333334,0.25
thegr8est34,Challenger,Chew Toys,12,8,4,thegr8est34,13,28.93772923076923,269.0769230769231,303.7979169230769,52.96232153846154,306.6923076923077,7.218875769230769,1358.3462,10.313901692307693,4.563220153846155,2941.7128307692305,18.640143615384616,0.46153846153846156,1.0769230769230769,0.6666666666666666
tiagosan _,Challenger,Lions,13,5,8,tiagosan _,14,18.571428571428573,260.07142857142856,377.6253571428571,43.235891,365.14285714285717,13.895783857142858,1548.880557142857,12.8339585,4.194516914285714,3127.1709428571426,20.110636857142858,0.8571428571428571,1.2142857142857142,0.38461538461538464
Wheelchair {LFLegs},Challenger,Flailers,10,3,7,Wheelchair {LFLegs},10,34.5454548,348.600004,348.197496,40.664347,447.099998,13.6997514,1448.6072799999997,11.408387200000002,3.07565368,3149.3273099999997,17.7122477,0.9000000199999999,0.6000000099999999,0.3
LostRedjordan,Contender,Gallery Guild,13,6,7,LostRedjordan,13,29.230769846153844,267.53846076923077,403.7468138461538,48.98506830769231,538.461536923077,14.085831461538463,1393.4249999999997,8.119125076923076,3.5008714076923075,3082.3517384615384,21.68812469230769,0.6923076923076923,1.0,0.46153846153846156
Classy-God57,Contender,Ice,12,4,8,Classy-God57,12,33.11965716666666,289.4166666666667,348.38989999999995,50.16140266666667,454.0,11.672182166666667,1371.4489333333333,8.943105666666666,2.1925586999999997,3256.875633333333,18.457015333333334,0.5,0.5833333333333334,0.3333333333333333
OsoGhost,Rival,Demo Chasers,10,3,7,OsoGhost,10,29.5238092,347.0,379.103168,52.77716660000001,368.2,11.6018516,1498.61636,11.578125199999999,3.4534240600000006,3089.89542,19.133974799999997,1.4,1.1,0.3
YourEvilTwin,Prospect,Back Flips,10,6,4,YourEvilTwin,10,29.9494958,346.899998,415.297822,43.8259884,549.89999,17.1112318,1431.9058999999997,10.290712,2.07205055,3430.3475999999996,19.855742400000004,3.5999999899999997,0.8,0.6
Scomps,Challenger,Decuriones,11,2,9,Scomps,11,29.929163272727273,314.54545818181816,327.97783727272724,45.74048127272727,402.09091090909084,12.201715545454546,1391.2298454545455,7.927123227272728,4.441846427272727,2937.358336363636,19.30701354545454,0.27272727454545453,1.1818181818181819,0.18181818181818182
Noriko,Premier,Valkyries,10,4,6,Noriko,10,31.5151504,345.5,438.559004,50.114682800000004,545.8,14.3896366,1602.22376,17.0586388,7.671455679999999,2928.68036,18.1308406,0.8,1.1,0.4
YoloOnTinder,Challenger,FA,9,5,4,YoloOnTinder,9,22.857143111111114,381.6666666666667,388.33356444444445,51.24462044444445,662.4444444444445,13.09034888888889,1560.5582666666667,15.609672666666667,5.073707677777778,2960.3048,22.871434555555556,1.0,0.8888888888888888,0.5555555555555556
Killua wya,Master,Air Buds,11,5,6,Killua wya,11,26.21212127272727,312.0000009090909,390.9260036363637,47.855357272727275,445.0,15.444243590909089,1561.3667545454546,17.616801545454546,6.071753845454546,3033.4102818181814,20.751383545454544,0.7272727290909091,1.0000000090909091,0.45454545454545453
DJ,Premier,Capybaras,14,6,8,DJ,14,15.306122857142856,243.14285642857143,395.22362214285715,51.89590071428572,505.21427714285716,9.85000322142857,1566.3375571428571,17.509991,4.902687014285715,2854.1653571428574,18.227520499999997,1.8571428571428572,1.2142857285714286,0.42857142857142855
Cryke,Rival,FA,8,5,3,Cryke,16,42.430555749999996,387.1875,374.4378425,47.547634,449.875,13.4373325,1477.987075,9.5746695,4.6569587,2779.4781249999996,21.603477750000003,0.625,0.9375,0.625
MobBossCitrus,Challenger,All On Black,12,6,6,MobBossCitrus,12,17.8066375,282.3333333333333,300.89538666666664,51.587673,340.8333333333333,5.0943046,1445.2084333333332,7.833183166666667,2.9581011333333334,3139.7130666666667,19.85673866666667,0.5833333333333334,1.0,0.5
xTapsol,Challenger,Hydras,8,7,1,xTapsol,8,24.8120295,422.25,382.726715,51.297952,612.5,7.989815,1523.262,14.746091,5.035261,3096.0177,26.0276165,0.625,1.25,0.875
ReL Corsa,Elite,Kings,10,3,7,ReL Corsa,10,12.6363636,336.7,425.25596399999995,46.661798399999995,720.6,14.294476800000002,1572.50282,15.6364904,4.715309639999999,3134.83298,22.599084999999995,1.5,1.6,0.3
imtobad00,Challenger,Toucans,12,6,6,imtobad00,11,28.57142890909091,289.09090909090907,396.7143427272727,45.99803045454545,438.0000090909091,14.269881272727273,1485.4052818181817,10.91691990909091,4.908338663636363,3027.189490909091,19.46594927272727,1.0909091090909089,1.3636363454545455,0.5
Light_Lawyer,Veteran,FA,14,3,11,Light_Lawyer,14,10.544217428571429,237.85714285714286,360.2481571428571,49.48222428571428,453.14285714285717,16.822430999999998,1375.6370428571427,9.753105428571429,3.7194466,2855.744457142857,16.154363714285715,0.9285714285714286,1.4285714285714286,0.21428571428571427
Dub_Dill,Elite,Fire,15,1,14,Dub_Dill,15,17.636364,220.06666600000003,403.7669946666666,55.57668813333333,624.8666733333333,10.738570133333333,1540.16378,14.607179666666665,5.7206341400000005,3248.836666666667,26.664730333333335,0.93333334,1.3999999946666668,0.06666666666666667
spuf.,Premier,FA,8,4,4,spuf.,8,33.636364,406.75,442.727705,52.1478195,521.0,11.342152,1592.4987999999998,20.171677,6.39682235,2802.9893,18.011736,1.625,1.25,0.5
takeeover,Premier,FA,8,5,3,takeeover,8,25.824175500000003,405.625,411.349375,49.65124,642.0,12.659554,1573.2483000000002,18.616672,7.24957255,2905.6129499999997,21.302042999999998,1.0,1.25,0.625
YasuCobra,Challenger,Metal,12,6,6,YasuCobra,12,32.478632,268.0,417.3621683333334,49.620234333333336,453.5833333333333,15.752213666666668,1546.1580000000001,14.521596500000001,3.8392985500000005,3239.5123500000004,19.79419,0.9166666666666666,0.9166666666666666,0.5
mulliganisoup,Prospect,Piranhas,9,5,4,Mulliganisoup,9,31.593714222222225,352.22222222222223,365.37836444444446,47.018463999999994,646.6666666666666,13.641306166666668,1485.974888888889,11.383076733333333,2.4675019,2838.7286222222224,23.24181544444444,0.4444444444444444,0.4444444444444444,0.5555555555555556
Jaded,Rival,Centipedes,10,3,7,Jaded,6,29.166667666666665,281.5000033333333,357.8708033333333,52.15021833333333,400.83331666666663,10.074361833333333,1589.9413166666666,14.490506833333333,3.7907970499999997,3210.4567,17.8761585,1.3333333,1.16666667,0.3
wolverine36535,Prospect,Aetherborn,13,6,7,wolverine36535,13,27.692308769230767,241.30769384615385,379.96591769230776,50.93290423076923,480.07692615384616,12.58004353846154,1456.5678384615385,12.051453,2.4602918076923075,3236.693938461538,19.025187384615386,0.6923076953846153,0.7692307784615384,0.46153846153846156
EthanAll01,Rival,Lightning,8,6,2,EthanAll01,8,27.884615,391.625,427.17238,48.355215,631.875,12.4924895,1601.7098999999998,18.330819,5.46841835,2922.0739999999996,23.039324,0.375,1.125,0.75
Chillax,Elite,Embezzlers,11,2,9,Chillax,15,18.888888533333333,281.2,388.1496453333333,49.585877200000006,526.8,10.508915153333334,1581.0160800000003,15.949564799999997,3.8612023066666668,3012.33464,19.699504466666667,0.6666666666666666,0.8,0.18181818181818182
Ruthle,Rival,FA,9,1,8,Ruthle,9,46.41975244444445,344.55555555555554,358.9839688888889,45.429737777777774,458.8888888888889,12.241709,1462.5046666666667,11.320751666666666,5.842800366666667,2709.8627555555554,24.556284777777776,1.5555555555555556,1.5555555555555556,0.1111111111111111
Dorphin 2ez,Challenger,Blitzars,8,5,3,Dorphin 2ez,8,40.384615,387.0,430.80328499999996,53.189912500000005,717.5,7.9397175,1567.5205,14.806863499999999,4.60675715,2744.6050999999998,26.4849345,2.125,0.625,0.625
orphaned baby pangolin,Prospect,Piranhas,11,6,5,Orphaned Baby Pangolin,11,29.256197818181818,281.3636354545455,346.3116381818182,51.82142345454545,478.9090927272727,8.960703,1442.1281545454547,9.381147818181818,3.063111281818182,3302.2276,20.67592854545455,0.6363636363636364,0.8181818181818182,0.5454545454545454
BAND1TO.,Prospect,Diamondback,11,6,5,BAND1TO.,11,35.45454709090909,278.00000181818183,402.26840454545453,47.158512272727265,286.54545272727273,14.256808727272727,1487.200872727273,11.079400363636363,2.830307618181818,3081.9314,20.021575954545458,1.4545454545454546,1.0909090545454545,0.5454545454545454
llokxz,Contender,Jesters,10,3,7,llokxz,9,25.000000666666665,289.99999777777776,344.2436388888889,49.986645,252.11111111111111,12.410552444444445,1425.2570222222223,8.912799777777778,2.8819221888888893,3401.599844444444,15.435676777777777,0.44444444666666666,1.0000000111111111,0.3
SeargD,Amateur,FA,14,3,11,seargd,14,30.95238057142857,214.0,321.8455657142857,48.00299571428571,375.57142857142856,10.878624599999998,1362.5407857142857,8.234398942857142,2.2264619,3186.2528428571427,19.16837342857143,0.07142857142857142,1.1428571428571428,0.21428571428571427
buckle,Elite,FA,8,4,4,buckle,8,16.458333,374.25,363.77716,53.2356805,433.125,7.255838525000001,1456.87025,12.424542875,4.01232435,2895.6439,20.984351625000002,1.25,1.125,0.5
pokeninja77,Challenger,Blitzars,11,5,6,Pokeninja77,11,25.32467527272727,271.3636363636364,371.57814545454545,50.28383309090909,365.72727272727275,11.519664818181818,1547.5727818181817,13.848030727272727,4.582841163636363,3270.7299272727278,17.741373363636367,0.7272727272727273,0.6363636363636364,0.45454545454545453
Spul4k,Challenger,Scribes,8,4,4,Spul4k,8,29.37500025,367.500005,354.31640625,54.8974985,500.625,6.641654375,1456.6351375,10.0060355,4.7122194875000005,3092.6712125,21.959125375,0.5000000025,0.5000000124999999,0.5
StickyDihhRick,Rival,Insider Traders,8,6,2,StickyDihhRick,8,20.9558825,363.625,474.65646625,53.1451235,649.75,10.791000875,1543.7205999999999,15.645003249999998,5.0848184624999995,3052.7915000000003,18.358579749999997,1.2500000249999998,0.3750000025,0.75
BeardedFrodo1,Contender,Jesters,10,1,9,BeardedFrodo1,10,18.0000018,287.6,306.301668,55.61515609999999,322.200004,7.404731100000001,1434.00915,11.407373600000001,2.48669625,3432.0480800000005,15.9065045,0.600000004,1.30000002,0.1
Lucas,Veteran,Mosaic Maestros,8,1,7,Lucas,8,25.0,355.5,399.9014925,49.2861895,437.75,15.195182,1518.561975,14.948274,6.822691675,2984.9806249999997,17.704523000000002,0.5,1.125,0.125
BlackAngel7533,Contender,Wobbegongs,8,4,4,BlackAngel7533,8,47.3214285,354.5,336.5360025,54.510005375,257.5,8.176460587500001,1473.8896249999998,10.890745125000002,2.571910675,3247.54075,12.233928375,0.75,0.75,0.5
Hypernova,Veteran,Nighthawks,8,2,6,Hypernova,8,31.25,348.875,445.3048775,48.715051625,597.75,12.766423249999999,1555.863475,14.81875875,5.2805382125,3080.98215,21.3277705,1.375,0.75,0.25
Velo,Rival,Polar Ice,9,3,6,Velo,9,44.44444355555556,309.0,326.95962000000003,44.53809444444445,508.0,14.331053555555554,1417.2396444444446,6.767298666666666,3.419934272222222,3094.0462666666667,22.108677,1.1111111111111112,0.7777777777777778,0.3333333333333333
Zoomin,Master,Blackbirds,8,3,5,Zoomin,8,17.142857,344.375,374.664675,41.255793,414.375,16.5885155,1564.0175,16.8612805,6.1123484999999995,3152.57395,17.973875,0.75,1.0,0.375
Redline,Prospect,FA,9,5,4,Redline,9,36.18233599999999,305.44444444444446,249.81498,51.86920555555556,342.3333333333333,5.333863755555555,1355.3373111111111,4.9017148,3.004213822222222,2567.2571333333335,21.339533333333335,0.5555555555555556,1.5555555555555556,0.5555555555555556
Whiffy_RL,Rival,FA,10,4,6,Whiffy_RL,10,21.4285712,274.1,327.877256,51.108099200000005,394.6,9.3554626,1438.7022000000002,8.1240822,4.70374032,2965.06068,17.721776799999997,0.5,0.8,0.4
Thor MAVERICK,Prospect,River Wolves,6,3,3,Thor MAVERICK,6,47.321431999999994,454.16667,328.13612,47.805341,415.16666000000004,11.506566,1404.29865,7.652294500000001,4.2173362999999995,3253.41465,20.261945,0.16666667,0.50000002,0.5
Evil twin,Contender,Kappa,12,4,8,Evil twin,12,23.333333333333332,227.0000008333333,281.50094583333333,51.93443966666667,311.75000083333333,7.21310785,1312.7302833333333,4.307617825,2.5108435083333336,3268.424458333333,17.266697666666666,0.083333335,1.0833333166666668,0.3333333333333333
Dusk,Prospect,Fairies,8,5,3,Dusk,8,25.757575,340.0,405.21696499999996,52.537530000000004,565.125,12.7153825,1526.8334,13.6086815,3.63259175,2631.54105,21.167265999999998,0.875,0.75,0.625
R4p,Contender,Rollers,8,7,1,R4p,8,38.333332999999996,334.0,311.57111,54.576668,485.625,6.6872810000000005,1426.0727000000002,8.03815435,1.7335720000000001,2849.4098,22.5617435,1.0,0.375,0.875
bees .,Challenger,Scarabs,7,3,4,bees .,7,29.523809142857143,375.2857142857143,355.75613999999996,48.98566457142857,266.42857142857144,11.655224142857142,1513.3724857142856,10.90523257142857,4.702738028571429,2943.815,15.65285342857143,0.2857142857142857,1.4285714285714286,0.42857142857142855
