Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
DonYvan,S19,4,5Rival,0.25,0.75,1.5,1.0,263.0,25.0,362.634,51.926,454.0,1448.548,9.252,3001.777,20.31,0.75
NJ111_,S19,1,5Rival,2.0,0.0,2.0,5.0,498.0,40.0,336.0,48.18,295.0,1467.0,7.514,2767.0,14.955,0.0
RL Rust,S19,4,5Rival,1.5,0.0,1.0,3.5,437.75,42.857,458.36,51.305,513.0,1653.367,20.358,3337.519,18.066,2.0
T Sant,S19,4,5Rival,0.25,0.75,2.5,1.75,351.5,14.286,282.078,53.21,447.5,1383.221,9.97,3505.175,16.657,1.0
Flyerrr85,S19,4,5Rival,1.75,0.0,0.75,3.0,398.0,58.333,309.885,54.735,374.75,1444.842,7.668,2739.162,19.24,0.0
sthen0 -_-,S19,3,5Rival,1.333,0.0,1.667,4.0,436.667,33.333,365.15,48.779,541.0,1573.287,12.986,3018.496,18.924,1.0
Galvarino,S19,4,5Rival,0.25,0.0,2.0,2.0,289.75,12.5,338.942,51.229,620.75,1464.27,7.923,3033.865,17.972,1.0
TheodoreThe2,S19,3,5Rival,0.667,0.333,0.333,4.0,320.0,16.667,400.262,51.154,683.667,1387.592,9.015,2981.024,22.126,0.333
Tragic Event,S19,2,5Rival,0.5,0.0,0.5,2.0,253.5,25.0,270.662,50.908,424.5,1435.894,7.915,3066.244,19.828,1.0
VickyViksta,S19,2,5Rival,0.0,0.5,1.5,1.5,302.5,0.0,302.837,39.567,692.0,1393.944,6.978,3202.489,18.523,1.5
itsbooktv,S19,4,5Rival,0.25,0.5,2.25,1.5,349.75,16.667,328.542,51.295,299.0,1464.021,9.83,3003.276,14.299,1.75
ACE_Cosplays.TTV,S19,16,4Veteran,1.0,0.438,2.125,2.688,439.312,33.883,345.528,55.235,529.125,1525.556,11.795,2868.62,21.404,0.375
Mathews175,S19,18,4Veteran,0.667,0.389,1.333,2.333,342.056,27.273,378.207,50.001,517.056,1504.888,11.067,2997.877,19.499,1.167
Miso,S19,17,4Veteran,0.588,0.647,1.471,1.706,335.118,32.941,429.269,48.272,517.0,1565.983,17.472,3189.523,20.5,1.471
Rebel,S19,12,4Veteran,1.25,0.417,2.0,3.75,487.5,37.302,414.205,48.098,655.75,1535.038,12.377,2820.137,23.644,0.833
SAN x Finesse,S19,2,4Veteran,0.0,0.5,1.0,2.0,273.5,0.0,443.483,47.819,1095.5,1549.916,14.003,2931.803,27.128,1.0
Steem,S19,8,4Veteran,0.125,0.625,1.375,2.375,308.625,4.167,370.863,41.419,675.375,1564.658,12.141,3136.882,18.933,1.25
Viper15,S19,2,4Veteran,1.0,0.5,2.0,2.5,413.5,40.0,371.449,50.141,505.0,1582.59,17.225,2803.383,15.86,0.0
Corners-,S19,4,4Veteran,0.75,0.75,3.0,1.75,435.25,42.857,463.003,51.195,552.5,1638.805,20.597,3220.773,21.804,1.0
Decky.,S19,8,4Veteran,0.75,0.125,0.625,2.0,268.75,40.0,371.128,44.973,471.5,1490.633,12.927,3092.547,19.971,0.625
Galaxiezz.,S19,4,4Veteran,1.0,1.25,1.75,2.75,477.0,36.364,419.944,53.075,653.0,1605.256,16.852,2885.954,23.084,1.25
Nuke,S19,13,4Veteran,0.769,0.462,1.615,2.692,366.462,29.091,332.979,52.515,331.231,1504.625,11.345,2915.727,18.72,0.308
SirTommyNoble,S19,7,4Veteran,0.571,1.143,1.143,2.857,335.714,21.429,413.011,46.267,582.286,1516.476,12.049,2954.334,20.176,0.571
nickm,S19,16,4Veteran,0.875,0.562,0.875,2.875,337.438,30.306,403.412,44.994,438.0,1520.285,12.091,2906.315,18.711,0.438
nizzlepls,S19,4,4Veteran,1.5,0.25,1.25,3.0,384.25,50.0,338.649,43.656,404.75,1426.38,8.623,2841.744,20.213,1.25
Pana,S19,4,4Veteran,0.25,0.5,2.5,1.75,382.0,14.286,363.841,51.363,355.0,1556.297,13.962,3442.657,16.993,0.75
PartyShark.,S19,8,4Veteran,1.75,0.625,1.375,2.25,463.875,75.0,367.546,55.757,545.75,1495.602,12.797,2956.067,21.94,1.0
Tootie,S19,8,4Veteran,1.125,0.5,1.75,2.375,411.75,43.452,348.272,51.378,426.875,1461.509,10.692,3222.105,15.98,1.0
Tuhlur.,S19,4,4Veteran,0.75,0.0,1.0,3.0,278.25,25.0,399.429,52.39,425.25,1555.361,15.25,3139.954,17.349,0.25
hoyci,S19,5,4Veteran,0.4,0.8,0.8,0.8,242.2,53.333,330.826,44.907,394.8,1429.496,10.219,2986.329,16.544,0.4
jabbaaaaaaa_,S19,11,4Veteran,0.273,0.364,0.727,1.545,254.818,18.831,388.168,46.013,589.636,1539.615,11.931,2862.106,23.15,1.545
lickadoss77,S19,4,4Veteran,1.0,2.0,1.75,4.5,537.5,22.222,402.715,48.381,636.75,1587.777,17.527,3300.432,22.509,4.25
.TOR.,S19,8,4Veteran,1.25,0.5,1.75,2.125,432.75,59.028,348.257,54.346,457.625,1537.614,11.668,2905.268,21.15,0.5
LMAO Beer Me,S19,12,4Veteran,0.833,0.5,1.083,3.083,334.083,27.222,427.585,48.367,637.0,1575.945,14.763,3168.07,23.196,1.0
MikeSplifff,S19,8,4Veteran,0.625,0.625,1.625,2.25,357.75,27.778,410.618,48.894,465.5,1583.685,14.905,3015.645,19.61,0.875
Nahzey,S19,12,4Veteran,0.75,0.583,1.083,2.333,336.167,32.28,451.466,48.209,576.833,1615.027,18.048,3206.263,21.223,1.167
Rua.,S19,8,4Veteran,0.625,0.375,1.0,1.625,293.0,38.75,310.655,52.358,371.125,1485.788,13.286,3229.753,17.035,1.125
Thirteen_1313,S19,6,4Veteran,0.5,0.5,1.167,1.833,283.667,28.889,395.285,49.928,490.333,1591.779,13.053,3131.697,21.482,0.833
daddydayts.rl,S19,2,4Veteran,0.5,0.0,0.5,3.0,205.0,16.667,459.57,46.652,494.5,1618.068,14.309,2961.227,25.334,0.5
HannandGrenade,S19,8,4Veteran,0.25,1.625,1.125,1.0,319.375,26.667,362.118,52.468,372.5,1494.441,11.154,3095.454,16.684,0.625
Its BIGWILL,S19,4,4Veteran,1.25,0.25,1.0,4.0,425.5,31.25,465.846,48.873,694.0,1596.66,17.894,3006.794,25.654,0.25
Kryll_JesusLuvsU,S19,8,4Veteran,1.5,0.5,0.875,2.875,392.5,51.894,366.894,45.776,628.25,1486.962,10.556,2695.927,22.81,1.25
iProfessorEx,S19,9,4Veteran,0.667,0.333,0.778,1.778,269.333,55.556,336.053,45.669,415.778,1466.118,8.978,3174.821,17.991,0.444
Bill3113,S19,7,4Veteran,1.0,0.429,0.857,2.286,306.286,36.364,382.76,41.928,403.571,1568.548,12.07,3155.715,20.39,0.571
Cundy,S19,14,4Veteran,0.643,0.571,1.143,2.571,323.357,24.603,409.551,50.454,506.071,1549.088,14.278,2868.946,21.984,0.857
Jay_Kay99,S19,9,4Veteran,0.667,0.222,1.111,2.111,265.556,27.273,368.228,48.195,450.556,1476.412,11.593,2986.561,18.214,1.667
MatrixzTheBad,S19,11,4Veteran,0.909,0.909,1.182,3.818,392.091,23.388,343.198,51.82,464.545,1448.968,8.279,3083.648,22.255,0.727
archhie.,S19,12,4Veteran,1.0,0.667,1.417,3.333,419.5,34.444,378.265,46.126,520.167,1523.398,15.478,2953.668,21.635,1.25
cel,S19,8,4Veteran,0.75,0.5,1.125,2.75,303.0,24.786,395.359,52.29,440.375,1532.568,13.268,3055.977,22.157,1.5
xZoarny,S19,8,4Veteran,1.75,0.625,1.75,4.375,524.625,45.979,348.263,52.98,524.75,1496.243,12.541,2982.588,21.678,0.875
FrequentlyJones,S19,6,4Veteran,1.167,0.167,1.333,2.167,334.0,51.111,349.279,47.701,494.0,1503.635,11.807,3056.102,20.889,0.667
HaZard,S19,8,4Veteran,1.25,0.375,1.375,2.25,405.625,58.442,350.411,55.327,757.0,1558.578,10.295,2947.961,23.67,1.125
ImSouperGreat,S19,8,4Veteran,0.75,0.875,1.5,3.75,394.75,20.833,346.99,52.646,682.5,1450.36,11.117,3101.44,22.171,0.75
SlyCooperD3mis3,S19,2,4Veteran,0.0,0.5,1.0,1.0,208.0,0.0,369.5,43.625,619.5,1550.0,12.29,3052.5,24.364,1.5
SuperCruz101,S19,6,4Veteran,0.667,1.0,2.833,2.667,438.667,33.333,319.601,48.921,358.5,1445.561,8.47,3313.639,18.35,1.0
galacticcccc,S19,8,4Veteran,0.5,0.375,0.75,2.75,273.875,18.333,399.954,50.085,509.5,1529.97,12.471,3060.622,20.396,0.625
taz.rm,S19,8,4Veteran,1.0,1.0,1.0,2.875,430.0,38.333,423.685,47.297,664.5,1580.33,16.522,3089.461,22.579,1.625
Daulton .,S19,4,4Veteran,0.5,0.75,1.25,2.5,324.5,20.0,365.613,51.143,476.0,1477.919,12.895,2885.716,20.577,0.75
RyanAwesome_,S19,4,4Veteran,0.5,0.75,1.25,1.0,308.5,50.0,361.647,53.55,469.75,1484.147,12.205,3024.709,22.619,1.5
The_Wheelman_95,S19,4,4Veteran,1.25,0.0,1.0,2.25,338.5,55.556,432.602,52.02,669.5,1631.019,22.301,3130.883,24.297,1.5
Creme,S19,8,4Veteran,0.375,0.375,1.5,2.0,275.875,24.545,431.636,43.08,596.875,1634.152,18.292,2859.857,23.668,1.625
Escape_Plan,S19,4,4Veteran,0.5,0.75,0.75,3.0,303.0,16.667,360.415,53.202,384.5,1454.014,9.405,3183.686,16.467,1.0
GorillaCream707,S19,8,4Veteran,0.75,0.25,0.625,3.0,299.0,30.252,359.798,49.32,421.625,1468.627,9.893,3097.485,20.289,0.25
LaRuthlesss,S19,4,4Veteran,0.75,0.5,2.75,3.0,423.0,25.0,345.177,52.883,316.0,1440.591,10.331,2890.576,18.881,0.75
Nitro,S19,4,4Veteran,1.0,0.25,1.25,3.0,305.0,33.333,353.984,51.449,443.75,1469.915,9.411,2952.671,17.728,1.25
Vp Reported,S19,4,4Veteran,0.75,0.5,2.25,2.75,425.75,27.273,397.158,53.33,365.0,1553.472,14.796,2749.077,19.857,0.5
potter,S19,4,4Veteran,1.0,1.0,0.75,3.25,391.0,30.769,355.866,41.045,412.25,1518.685,13.106,3062.3,19.631,0.75
Braamse,S19,12,4Veteran,0.917,0.583,1.5,3.0,378.417,29.701,380.513,45.362,569.25,1495.659,10.36,3111.001,20.306,1.417
Monty.,S19,12,4Veteran,0.75,1.083,1.167,2.5,386.333,29.832,408.946,46.869,604.5,1587.311,15.774,2852.706,21.74,1.417
OGkrish,S19,14,4Veteran,0.714,0.571,2.071,2.643,408.857,24.119,388.571,42.685,534.857,1429.909,11.287,2914.863,21.31,1.143
PTL_Kel,S19,8,4Veteran,1.125,0.25,1.125,2.75,351.875,39.744,479.825,48.579,409.625,1649.415,23.158,2770.084,17.222,1.25
Reccoonn,S19,2,4Veteran,0.5,0.5,2.5,1.5,394.5,33.333,365.211,47.597,460.0,1512.366,12.918,2960.891,19.904,3.0
WestyzWorld,S19,8,4Veteran,0.5,0.5,1.375,1.625,292.0,32.143,346.324,52.018,432.375,1544.972,12.707,3017.587,17.895,1.125
Yeetn-Skeet,S19,12,4Veteran,1.667,0.583,1.75,3.333,496.583,51.544,419.686,43.731,569.417,1531.064,12.845,2977.853,22.126,1.75
Feen,S19,16,4Veteran,0.438,0.5,1.25,2.875,298.125,15.559,396.306,46.559,561.0,1608.28,15.911,3282.423,22.879,1.0
Lilia,S19,6,4Veteran,0.333,0.333,1.5,2.167,322.833,15.0,403.43,49.507,596.5,1555.141,16.782,2846.508,22.497,0.667
sturmo.,S19,16,4Veteran,1.125,0.438,0.938,3.25,364.5,34.101,459.552,49.283,631.875,1607.504,20.949,3136.385,24.483,2.688
Dooober,S19,12,4Veteran,0.917,0.75,1.917,2.417,433.417,38.721,330.926,51.127,426.667,1462.087,9.447,2889.744,16.964,0.5
Heca,S19,9,4Veteran,1.0,0.667,1.222,1.889,353.667,51.111,348.68,52.254,490.222,1470.868,10.111,2892.096,17.928,0.556
Slate,S19,7,4Veteran,0.714,0.429,1.143,2.286,317.857,39.796,385.796,48.78,685.571,1598.154,12.162,3056.233,23.303,2.857
SlmRnchr,S19,8,4Veteran,1.0,1.25,2.125,3.25,498.25,29.167,306.029,50.662,452.125,1465.29,9.833,2994.845,20.199,0.625
Blue Eyes Thunder Thighs,S19,4,4Veteran,0.5,0.25,2.0,2.5,328.25,20.0,364.098,50.782,602.25,1528.273,13.055,3067.312,23.975,1.5
Goose,S19,4,4Veteran,0.5,0.75,0.25,1.75,201.5,28.571,368.52,44.766,573.5,1489.932,11.268,3242.564,22.8,0.75
Jacob.,S19,3,4Veteran,0.333,0.0,1.667,2.0,297.0,16.667,421.897,56.971,735.0,1666.269,17.586,2962.077,18.868,1.333
Pete Weber,S19,1,4Veteran,2.0,1.0,2.0,4.0,532.0,50.0,370.0,48.29,458.0,1450.0,6.813,3042.0,21.659,1.0
Irishhhh,S19,10,4Veteran,0.9,0.5,1.0,2.4,332.7,39.879,396.691,51.593,536.0,1518.666,12.222,2961.993,20.911,1.5
Ryan.,S19,12,4Veteran,0.833,0.583,1.0,2.833,336.583,29.044,397.36,50.861,425.667,1523.617,12.697,2700.087,21.592,0.417
Suckiest Sucker,S19,4,4Veteran,0.5,1.0,0.5,1.5,284.0,37.5,398.769,47.583,830.75,1532.114,13.116,2891.379,24.203,2.0
1ssh1,S19,12,4Veteran,0.833,0.833,1.333,3.0,389.0,27.778,340.238,45.545,524.25,1488.628,10.298,2849.724,20.456,0.833
5/3rds Stupid,S19,4,4Veteran,0.25,0.75,2.0,2.5,394.25,10.0,465.375,49.76,710.5,1593.075,19.212,3023.42,20.447,3.0
KAYO,S19,8,4Veteran,1.875,0.875,1.5,4.625,535.25,40.789,365.107,49.983,803.0,1507.787,12.984,2752.629,25.762,0.25
Donkmedaddy,S19,12,4Veteran,0.417,0.417,1.917,1.417,329.083,33.333,338.517,47.165,544.583,1486.962,10.034,3166.72,20.244,0.833
Hawkish,S19,10,4Veteran,1.1,0.3,0.8,2.9,321.8,33.766,330.62,45.296,479.6,1490.418,9.014,2914.49,22.711,0.4
Rock_Sause,S19,12,4Veteran,0.75,0.5,2.5,2.417,448.583,29.004,391.379,47.436,445.583,1496.615,12.619,2818.475,18.592,1.25
zLoczz-,S19,4,4Veteran,1.5,0.5,2.25,3.25,462.25,46.154,346.494,45.926,483.0,1521.702,12.881,2950.003,19.753,1.5
Braybaum02,S19,8,4Veteran,1.0,0.5,1.0,2.125,353.125,40.152,371.408,45.675,443.0,1466.877,9.353,2831.182,20.316,0.5
SGE Nemesis,S19,8,4Veteran,0.75,0.375,1.75,2.375,374.625,30.952,400.983,46.648,546.0,1482.815,14.436,2793.167,17.79,1.125
Terx,S19,8,4Veteran,0.5,0.5,1.0,1.5,282.75,37.5,362.222,45.478,520.5,1475.112,9.47,3013.556,19.668,1.375
Gon955,S19,4,4Veteran,0.5,0.25,0.0,2.0,202.5,25.0,400.212,44.781,931.25,1545.336,11.661,3105.288,28.277,0.75
Heat,S19,4,4Veteran,1.25,0.5,1.0,2.75,338.75,45.455,311.465,47.282,361.25,1412.538,7.773,2861.811,17.314,1.0
chawes.,S19,4,4Veteran,1.0,0.25,1.75,2.0,371.5,50.0,436.902,42.284,438.25,1504.853,12.84,2933.077,21.548,1.75
curlz.rl,S19,4,4Veteran,1.0,0.25,0.5,3.75,313.75,26.667,394.688,53.732,496.0,1526.011,15.142,3082.75,23.171,0.5
perkls,S19,4,4Veteran,0.5,0.75,1.0,2.0,283.0,25.0,320.623,55.437,511.25,1503.71,12.301,2940.442,19.252,0.0
DrSkimMilk,S19,5,4Veteran,0.6,0.6,1.0,1.8,277.8,30.0,314.834,51.285,274.4,1381.342,5.358,3070.208,19.178,0.0
Heyzisthename11,S19,2,4Veteran,1.0,1.5,0.0,4.0,414.5,25.0,333.105,49.888,557.5,1449.109,10.688,3188.229,20.874,1.0
Lettuce,S19,4,4Veteran,0.75,1.0,1.25,2.5,383.5,30.0,378.591,43.596,594.75,1517.773,10.901,2593.933,26.563,1.0
S_ckz,S19,4,4Veteran,1.0,0.5,1.75,2.25,396.25,44.444,407.472,44.782,375.25,1477.255,11.807,3022.151,18.075,1.75
Saucy Rexy,S19,4,4Veteran,1.0,0.5,1.5,2.5,374.0,40.0,332.354,45.907,382.25,1504.636,10.44,2985.638,16.995,1.0
Sly,S19,4,4Veteran,0.25,0.25,1.0,2.25,262.75,11.111,289.814,56.079,436.5,1370.212,6.792,2847.008,23.356,0.75
Arbartenn,S19,8,4Veteran,0.5,0.625,0.875,2.125,284.5,24.286,340.142,48.999,529.75,1477.495,9.5,3032.526,21.203,1.5
J.,S19,11,4Veteran,1.0,0.909,1.545,3.545,435.818,29.301,389.277,46.29,442.909,1563.206,13.925,3093.968,22.203,1.455
PossiblyZach,S19,12,4Veteran,1.667,0.667,1.083,3.583,450.167,44.516,453.864,47.199,780.167,1542.14,14.874,2878.371,25.122,1.083
bradyK-,S19,12,4Veteran,0.583,0.583,1.0,2.167,281.083,27.543,391.264,47.933,485.25,1585.629,18.224,3110.451,22.991,1.0
JDubzz.RL,S19,4,4Veteran,0.75,0.75,1.75,3.25,408.0,23.077,385.923,48.819,480.5,1495.989,14.488,3196.241,20.725,1.75
Skep._.,S19,4,4Veteran,1.5,0.5,1.5,2.5,488.25,60.0,395.847,47.122,414.75,1486.122,12.583,2902.884,19.849,0.75
jknop2,S19,4,4Veteran,0.75,0.75,1.5,1.25,394.75,60.0,332.521,48.272,465.5,1380.932,9.945,3153.134,17.27,1.25
Zyta,S19,4,4Veteran,0.5,1.0,0.75,3.75,338.25,13.333,327.138,42.753,561.0,1458.03,11.353,2770.716,28.797,0.25
JoeZ,S19,4,4Veteran,1.5,0.75,1.25,3.25,409.0,46.154,349.267,46.17,320.75,1564.525,13.964,3243.344,22.226,1.0
Clown Sandwich,S19,4,4Veteran,0.75,0.0,1.0,1.5,307.75,50.0,316.123,45.524,539.5,1381.756,7.098,2627.237,21.813,2.0
Flurry ^-^,S19,4,4Veteran,0.0,0.5,1.25,3.25,263.5,0.0,364.368,56.11,535.75,1465.868,9.62,2951.753,15.445,0.75
Defiance,S19,4,4Veteran,0.25,1.0,1.0,1.75,299.0,14.286,412.453,50.757,785.75,1560.901,14.519,3070.963,24.064,2.25
Glaevv,S19,4,4Veteran,1.25,0.5,1.5,2.75,380.25,45.455,342.559,49.758,495.75,1387.457,10.911,3246.729,20.257,2.0
Jordon1377,S19,4,4Veteran,1.0,0.25,1.0,3.75,408.0,26.667,343.575,56.492,270.75,1431.129,10.973,2914.739,14.717,0.75
santi.,S19,4,4Veteran,0.5,1.25,1.5,1.5,352.5,33.333,390.996,46.469,493.0,1554.109,17.909,3259.826,16.621,1.25
Angel <3,S19,4,4Veteran,0.75,0.75,1.25,2.0,374.5,37.5,412.527,43.949,639.75,1551.945,16.067,3205.383,19.375,4.0
DribblingPenguin,S19,4,4Veteran,2.0,0.75,0.75,4.25,461.5,47.059,445.438,49.057,522.75,1578.246,14.443,2937.532,20.608,0.5
Legend,S19,4,4Veteran,1.0,1.25,1.5,4.0,444.0,25.0,377.418,48.876,412.25,1571.413,15.06,2933.19,22.526,1.25
Kushw,S19,4,4Veteran,0.0,0.0,1.5,1.25,239.5,0.0,448.601,54.042,738.25,1638.883,23.386,2934.901,24.407,0.75
cJax,S19,1,4Veteran,1.0,2.0,2.0,2.0,437.0,50.0,354.0,49.17,513.0,1408.0,6.948,3292.0,19.536,1.0
(P|F)ineapple,S19,4,3Elite,0.0,0.25,1.5,1.5,255.0,0.0,327.378,42.858,334.0,1421.017,10.335,2987.495,19.738,1.0
AsumaRl,S19,4,3Elite,1.25,0.0,1.25,2.25,318.75,55.556,421.682,47.961,540.75,1605.058,14.384,2964.465,25.689,1.0
Flare 1109,S19,4,3Elite,0.0,0.5,1.25,2.25,268.25,0.0,391.693,56.287,544.25,1616.345,15.829,2879.923,22.916,1.75
Nine,S19,4,3Elite,0.5,0.75,2.25,2.25,380.75,22.222,344.37,46.649,497.25,1535.955,12.632,3241.576,22.167,0.75
hoes,S19,4,3Elite,0.0,0.75,1.25,2.25,250.0,0.0,407.379,51.649,353.25,1547.241,16.591,2826.079,22.293,1.5
nyrome11,S19,4,3Elite,1.25,0.0,1.25,2.75,373.0,45.455,353.055,48.728,343.25,1454.369,12.717,2666.581,21.31,0.25
Bender_Escobar,S19,9,3Elite,0.667,0.444,1.444,2.444,347.333,25.859,333.213,59.505,477.222,1499.48,8.966,3368.007,19.468,0.667
Dimez,S19,9,3Elite,0.333,0.556,2.0,1.778,349.556,22.222,347.612,42.46,450.333,1449.756,9.899,2893.506,18.879,0.667
Fomay,S19,2,3Elite,0.5,0.0,0.5,2.5,245.0,20.0,360.774,51.012,373.0,1420.0,11.027,2793.294,17.165,0.5
TheAngryTryhard,S19,4,3Elite,0.5,0.75,0.5,2.75,250.5,18.182,394.711,51.766,540.75,1571.966,14.473,2894.94,22.318,1.0
Vulp the Philosopher,S19,12,3Elite,0.5,0.333,1.0,1.75,287.667,32.54,364.985,49.034,436.333,1488.023,9.978,2886.588,18.835,0.833
blaster50,S19,8,3Elite,0.75,0.625,1.875,2.875,412.875,25.397,319.584,56.444,457.0,1504.278,9.369,2799.076,22.952,0.875
kolm,S19,8,3Elite,1.5,0.625,1.75,3.875,518.875,38.75,479.536,48.777,814.125,1581.778,18.327,2833.279,24.165,1.75
A Calm Panda,S19,5,3Elite,0.6,0.4,1.2,2.8,334.2,20.0,388.26,51.367,463.4,1573.708,17.998,2904.614,19.832,1.0
Jaguar.,S19,4,3Elite,1.25,0.25,1.0,3.25,368.25,38.462,459.901,47.031,605.25,1648.951,16.889,3151.18,23.641,1.25
Lad,S19,4,3Elite,0.25,1.0,1.5,1.0,315.5,25.0,337.172,50.433,580.25,1537.355,14.168,3462.877,23.574,0.25
Ritter,S19,16,3Elite,0.75,0.562,1.812,3.062,411.438,20.868,336.548,54.058,630.25,1508.392,11.097,3080.672,21.698,1.625
Supe,S19,12,3Elite,0.417,0.5,1.333,3.417,371.083,13.15,411.372,49.29,508.917,1558.56,14.798,2924.404,19.886,1.083
stimeey99,S19,8,3Elite,0.875,0.375,1.5,2.75,383.25,30.342,402.885,48.429,498.5,1573.345,15.882,2894.432,22.456,0.875
Bladedraptor,S19,16,3Elite,0.562,0.75,1.312,2.312,296.938,25.379,336.704,49.392,549.875,1460.385,11.158,3159.607,23.45,2.062
Kyurmex.,S19,12,3Elite,1.25,0.417,1.583,3.667,401.833,34.848,482.693,46.939,588.25,1615.649,18.013,3284.368,24.418,0.667
Nuummite,S19,7,3Elite,0.286,0.143,1.571,2.0,294.571,19.048,315.836,37.677,330.714,1384.777,6.0,2768.934,20.464,0.286
RoxyBrrr,S19,4,3Elite,0.75,0.75,1.0,2.75,336.25,27.273,469.065,45.012,678.5,1660.867,22.663,2936.798,25.216,1.0
ThyChad_,S19,16,3Elite,1.188,0.562,1.188,3.812,394.5,30.825,432.17,44.153,523.0,1553.996,16.703,2878.247,21.736,1.688
veil._,S19,12,3Elite,0.75,0.917,1.75,3.083,450.167,27.315,450.385,51.102,582.583,1545.417,15.349,2898.116,22.235,1.25
AcP.,S19,12,3Elite,0.667,1.0,1.25,3.083,377.417,23.223,358.764,44.138,368.0,1540.638,14.728,3098.083,19.315,0.583
Claymore,S19,4,3Elite,0.75,0.25,1.5,2.75,335.25,27.273,352.778,50.694,659.5,1541.239,12.306,2768.499,21.535,1.25
Dank._.,S19,10,3Elite,0.5,0.3,2.9,2.7,458.9,16.058,480.555,55.258,701.6,1577.265,17.793,2856.698,20.159,0.7
Tac0Stains,S19,12,3Elite,0.917,0.5,1.333,3.667,384.417,22.781,312.449,46.646,516.333,1470.335,9.265,2757.759,21.944,0.583
Yoza,S19,12,3Elite,0.917,0.417,1.25,2.833,353.5,32.576,442.847,45.628,731.917,1542.235,16.278,3108.181,23.382,1.167
zck,S19,11,3Elite,0.364,0.727,1.818,2.455,378.727,20.053,363.239,50.076,650.091,1485.953,13.142,2821.534,21.416,0.909
AoS Arctic,S19,10,3Elite,1.1,0.5,1.6,2.1,420.4,51.818,408.003,50.831,487.0,1480.883,10.918,2984.279,16.889,0.3
Avvux,S19,12,3Elite,1.083,0.667,1.333,3.167,386.583,36.547,385.924,51.038,429.667,1553.409,17.866,2877.678,19.138,1.417
Chroma stitch.,S19,4,3Elite,0.5,0.25,2.25,2.25,390.75,22.222,453.409,54.995,848.75,1595.002,14.304,2711.91,25.935,1.0
Joe,S19,10,3Elite,0.7,1.0,1.9,2.7,395.2,21.576,408.746,53.103,491.4,1550.249,13.275,3229.7,22.43,1.3
Racer,S19,8,3Elite,0.5,0.375,1.75,2.375,352.25,20.139,304.851,51.288,536.625,1471.482,8.949,3169.137,23.38,1.25
Rhino is trash,S19,10,3Elite,0.5,0.9,1.6,2.9,360.9,17.879,348.853,48.017,489.2,1545.146,12.864,2950.589,18.441,1.1
Stingray,S19,2,3Elite,0.5,0.0,2.5,1.5,397.0,33.333,375.0,48.73,233.0,1509.199,14.856,2925.442,16.353,0.0
flamethrowr,S19,4,3Elite,0.0,0.25,1.0,3.75,205.5,0.0,389.803,48.133,440.25,1530.729,10.891,3215.707,21.988,0.5
Ay G.,S19,16,3Elite,0.688,0.812,1.125,2.562,350.812,25.345,415.377,54.639,592.562,1540.76,14.085,2761.744,19.997,0.938
Girth,S19,16,3Elite,1.062,0.25,1.75,2.812,422.125,39.648,379.872,44.798,457.5,1523.905,12.763,2858.392,21.451,0.875
Kenny,S19,2,3Elite,0.5,0.0,0.5,3.5,267.0,14.286,387.107,57.733,704.5,1500.398,14.186,3050.65,19.967,0.5
Krueger_02,S19,4,3Elite,0.0,0.75,1.25,2.0,320.5,0.0,390.859,51.836,665.5,1574.492,17.445,3115.7,20.291,2.5
Null.Gamer,S19,12,3Elite,0.75,0.25,1.167,2.167,334.75,36.905,354.47,49.7,503.583,1505.525,12.893,2992.439,19.422,0.75
TheReal.Potato,S19,2,3Elite,0.5,0.0,2.0,2.0,318.0,25.0,353.507,49.986,511.0,1501.57,12.358,3005.982,21.952,0.0
bird,S19,4,3Elite,0.25,0.0,1.0,1.5,235.0,16.667,379.646,50.957,457.25,1422.568,10.888,3030.943,22.509,0.75
Mezmer,S19,6,3Elite,0.5,0.5,0.833,3.0,314.0,13.333,361.078,48.855,442.833,1492.085,8.304,3082.058,24.614,0.833
Murloc,S19,3,3Elite,0.0,0.333,1.333,1.667,200.333,0.0,336.508,53.757,347.333,1501.076,10.089,3111.711,20.932,0.667
Naro,S19,3,3Elite,0.333,0.0,1.0,2.667,255.667,12.5,445.626,47.081,565.0,1527.042,13.782,3115.532,26.756,2.0
Nero,S19,4,3Elite,0.5,0.75,0.5,3.0,334.75,16.667,434.876,50.847,560.0,1554.242,14.319,2841.428,20.705,0.0
cookie :>,S19,4,3Elite,0.5,0.5,1.5,2.25,309.75,22.222,331.664,47.242,416.5,1483.129,11.243,3207.949,20.366,1.25
slain.,S19,14,3Elite,1.143,0.714,1.714,2.429,432.071,42.439,410.346,46.189,550.286,1519.451,14.758,2808.786,22.211,1.286
2k,S19,5,3Elite,0.8,0.4,1.0,2.0,279.4,35.556,314.912,41.725,437.4,1450.997,9.129,2798.038,22.127,0.0
Axlos (Goofy and silly),S19,4,3Elite,0.5,1.0,2.25,2.75,385.25,18.182,414.512,46.938,767.0,1516.142,12.203,3144.484,23.494,1.25
Daylon,S19,8,3Elite,0.5,1.0,2.0,2.5,392.75,21.978,372.829,48.622,552.75,1530.666,12.378,3001.726,23.047,0.875
