Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Ziggy.,S14,3,5Rival,0.667,0.333,0.667,4.0,269.333,16.667,365.518,54.42,333.0,1614.921,12.671,3094.81,21.558,1.333
jj.dunbar,S14,3,5Rival,0.333,0.333,0.333,2.0,217.667,16.667,453.562,46.2,915.333,1640.805,19.501,3123.11,28.26,1.667
GenghizKaan,S14,3,5Rival,0.333,0.333,1.667,1.333,293.0,25.0,341.043,45.384,410.667,1391.621,8.768,2820.022,19.096,0.667
MamaJoe,S14,8,5Rival,1.5,1.25,0.875,3.75,463.5,40.0,356.953,55.372,403.625,1539.713,12.702,3030.515,21.663,0.5
Cpt Jon Smith,S14,7,5Rival,0.571,0.714,1.714,2.429,361.286,22.727,364.797,46.19,508.857,1500.883,9.612,3014.493,22.406,0.571
Wheelchair {LFLegs},S14,4,5Rival,0.0,0.5,1.0,1.0,162.5,0.0,341.864,43.154,402.5,1477.194,11.346,2995.752,17.637,0.0
SirKrow,S14,7,5Rival,0.714,0.714,1.286,3.0,358.429,22.94,318.404,55.425,576.857,1463.005,11.938,2946.062,19.832,0.857
TTV_nova_ghostfy,S14,3,5Rival,1.0,0.333,2.0,3.333,404.333,30.0,366.888,53.134,446.0,1492.891,11.126,2901.891,20.16,1.0
WRIITZY,S14,4,5Rival,0.75,0.25,1.0,4.0,329.5,18.75,277.524,50.069,331.0,1391.023,7.335,2928.737,22.006,0.0
cozyboy,S14,4,5Rival,0.25,0.75,1.5,2.0,331.25,12.5,419.414,48.719,496.25,1633.334,20.753,3165.175,22.393,0.75
soberclown,S14,4,5Rival,1.0,0.25,0.25,2.5,271.25,40.0,359.871,48.643,434.5,1494.433,11.625,2928.466,22.675,1.5
Blaniac,S14,8,5Rival,0.75,1.0,1.25,2.375,369.5,32.386,341.321,50.761,420.625,1500.547,9.508,2995.212,22.484,0.625
King,S14,8,5Rival,1.125,0.5,0.625,2.375,340.125,52.381,378.026,53.525,546.25,1537.903,12.807,2922.46,21.963,0.375
Way2Luckee,S14,8,5Rival,0.875,0.75,0.75,2.375,291.875,35.227,273.396,52.289,447.375,1386.563,5.845,2920.873,22.882,0.125
5pike,S14,4,5Rival,0.75,0.25,2.0,2.25,342.5,33.333,420.618,48.66,773.25,1582.007,17.575,2892.057,26.163,1.5
BIu.,S14,5,5Rival,0.2,0.4,1.4,1.8,277.0,8.889,383.576,48.118,473.4,1577.017,12.888,3190.708,18.881,0.6
Slam!,S14,4,5Rival,1.5,0.25,1.5,3.25,441.0,46.154,344.882,53.944,429.25,1509.712,10.956,3063.172,21.695,0.25
deej,S14,4,5Rival,0.5,1.25,0.75,2.75,339.25,18.182,458.791,52.092,432.25,1670.762,20.475,3332.225,20.614,0.5
nizzlepls,S14,8,5Rival,1.0,0.375,1.0,3.625,349.625,29.293,373.048,48.914,633.125,1464.137,10.636,2960.693,21.781,0.625
FriendBrady,S14,4,5Rival,0.5,1.0,0.75,3.0,284.5,16.667,420.476,48.061,645.25,1624.274,16.789,3435.996,25.139,1.25
zKay,S14,3,5Rival,1.333,1.0,1.0,2.333,411.333,57.143,291.235,48.726,376.667,1474.94,7.8,3066.672,16.177,0.333
Hotdog,S14,4,5Rival,2.25,0.0,1.0,4.5,446.0,50.0,354.115,52.83,449.0,1467.045,7.863,3016.82,22.758,0.25
pythagorjags,S14,4,5Rival,0.25,0.25,0.75,1.0,172.5,25.0,289.481,42.012,390.0,1333.761,6.758,2846.729,16.766,0.0
RoadSauce,S14,4,5Rival,0.5,0.5,1.0,2.25,305.5,22.222,410.177,50.477,651.25,1512.915,15.966,2769.781,19.978,1.0
R4ppp,S14,4,5Rival,0.5,0.0,0.75,1.5,214.5,33.333,269.774,56.768,392.25,1416.635,7.234,3107.868,14.751,0.5
stallee,S14,4,5Rival,0.0,0.25,1.75,1.5,247.5,0.0,315.643,50.549,398.5,1393.491,7.029,3268.418,19.369,0.5
AtlasxV,S14,9,4Veteran,1.111,0.556,0.333,2.889,323.0,37.778,311.3,51.153,451.889,1446.433,7.127,2996.954,22.415,0.667
Level 76 Metapod,S14,8,4Veteran,0.75,0.625,1.5,1.5,347.25,70.0,353.952,45.301,365.875,1549.171,13.995,3047.347,17.833,1.0
Mario,S14,3,4Veteran,1.333,0.0,1.0,3.333,333.667,40.0,361.59,51.941,450.667,1560.68,13.336,3114.605,23.209,0.667
SSpekky,S14,10,4Veteran,0.2,0.8,1.2,2.5,289.8,8.889,371.332,51.598,495.2,1497.069,9.488,2843.355,21.268,0.3
SlmRnchr,S14,4,4Veteran,1.25,0.75,1.25,2.5,398.0,50.0,341.779,51.606,322.25,1495.494,9.061,3040.168,20.279,0.25
Wolfocus,S14,4,4Veteran,0.25,0.0,0.75,1.5,187.5,16.667,329.24,47.931,377.25,1472.017,12.552,3249.797,17.128,1.0
sausage-face,S14,8,4Veteran,0.0,0.125,1.375,1.0,169.125,0.0,394.434,50.186,412.25,1322.693,11.734,3172.593,18.888,1.625
Cobraz RE,S14,12,4Veteran,0.75,0.417,1.083,2.417,338.583,30.635,396.872,52.597,515.417,1557.884,13.129,3018.734,21.162,1.0
JoeZ,S14,19,4Veteran,0.789,0.684,0.789,3.0,310.789,32.993,366.754,46.506,511.684,1541.217,12.396,3117.153,24.312,1.211
McCool,S14,11,4Veteran,0.727,0.455,1.273,2.0,317.455,30.0,408.996,50.946,491.727,1560.114,13.054,3038.961,23.348,1.818
UF2,S14,16,4Veteran,1.062,0.688,1.25,3.0,403.75,35.595,443.57,53.422,602.25,1638.999,19.197,2940.641,22.302,1.0
nickm,S14,8,4Veteran,0.625,0.5,1.0,2.0,310.25,30.952,383.128,47.451,498.125,1500.375,11.629,2816.273,20.743,0.625
wicked,S14,9,4Veteran,0.667,0.889,1.444,1.667,362.0,38.889,393.578,52.977,525.444,1581.881,15.466,3187.221,19.505,0.667
Dale Doobin,S14,2,4Veteran,0.0,0.0,1.0,1.5,200.0,0.0,421.707,39.059,393.0,1578.344,12.231,3414.834,22.306,1.5
GOOGLE GIRTH,S14,8,4Veteran,0.375,0.625,1.75,2.25,330.75,15.278,358.541,49.957,436.875,1498.709,10.354,3325.684,21.052,0.375
HANK TRILL,S14,2,4Veteran,1.5,0.5,1.5,3.0,458.5,50.0,400.017,50.127,802.0,1495.888,10.909,3166.956,16.573,0.5
MakimaRL,S14,3,4Veteran,1.667,1.0,2.0,2.667,542.333,62.5,380.996,46.382,277.333,1444.569,11.906,2947.738,16.555,0.333
Pill Dauterive,S14,4,4Veteran,0.5,1.0,2.25,3.25,405.5,15.385,324.095,53.391,584.0,1414.793,10.396,2986.429,21.512,0.75
Savant,S14,6,4Veteran,0.833,0.333,1.167,2.5,339.5,32.576,371.679,54.362,552.667,1484.214,10.015,3018.172,20.077,0.333
Snipe Boomhauer,S14,4,4Veteran,0.75,0.5,2.25,2.25,445.75,33.333,378.721,49.981,629.5,1450.689,11.27,2968.079,21.981,1.5
Virrexo,S14,8,4Veteran,0.875,0.5,1.5,3.875,418.125,23.739,427.453,51.28,712.375,1497.7,13.342,2593.842,23.021,1.25
LMAO Beer Me,S14,8,4Veteran,1.0,0.75,1.5,3.0,401.25,34.286,434.8,45.154,658.875,1571.808,16.434,3283.836,22.957,1.5
Nathanry,S14,2,4Veteran,0.0,1.0,1.0,1.0,230.0,0.0,393.345,42.588,322.0,1592.328,15.703,3265.51,17.847,0.5
Siiderij23,S14,8,4Veteran,1.25,0.375,0.75,2.625,362.125,55.288,387.919,46.06,449.0,1516.427,13.995,2871.864,23.841,0.625
TDeez,S14,5,4Veteran,0.6,0.6,1.4,1.6,336.6,40.0,346.576,43.712,505.4,1473.599,9.464,3009.645,22.884,0.4
Tbone,S14,1,4Veteran,0.0,0.0,3.0,0.0,361.0,0.0,394.0,59.0,565.0,1602.0,17.284,3190.0,18.675,0.0
Tbonelul,S14,7,4Veteran,0.857,0.714,0.714,3.286,329.429,26.044,402.752,48.028,355.429,1519.535,12.762,3213.628,17.966,0.571
gcol,S14,8,4Veteran,1.25,0.625,0.875,2.75,395.75,44.762,409.788,44.711,547.5,1457.95,11.762,3130.287,19.519,0.75
gofigga,S14,8,4Veteran,0.375,0.5,0.75,2.375,249.25,16.026,394.811,51.503,487.0,1601.574,15.807,3352.696,17.531,2.25
Bachleon,S14,7,4Veteran,0.857,0.571,1.571,2.571,345.0,33.929,301.362,42.788,357.286,1345.107,6.459,2768.456,17.008,0.571
Chronic Lies,S14,14,4Veteran,0.714,0.571,0.786,2.0,290.357,36.071,337.981,47.845,423.143,1491.883,9.282,3138.621,22.834,0.714
GTG SUGAR,S14,6,4Veteran,0.167,0.167,0.667,1.5,224.0,16.667,415.723,48.872,590.333,1606.381,13.907,2782.388,24.09,0.833
Goum,S14,9,4Veteran,0.778,0.889,1.889,2.333,409.0,44.127,344.569,49.13,400.333,1336.711,5.895,3062.827,17.458,0.333
Melon,S14,12,4Veteran,0.667,0.583,1.5,2.75,341.333,25.128,411.302,54.757,655.583,1574.634,16.981,3229.517,19.384,1.083
PlatShot,S14,8,4Veteran,1.125,0.25,1.5,2.25,404.625,57.937,452.025,48.862,441.75,1527.693,13.614,2867.749,21.475,1.375
Vencill,S14,13,4Veteran,1.0,0.846,1.308,2.0,364.308,50.33,432.773,46.078,649.231,1584.693,17.728,2776.723,22.937,1.538
sturmo,S14,15,4Veteran,0.733,0.333,1.867,2.4,369.333,30.397,396.732,50.273,548.2,1526.093,14.968,3130.201,22.634,1.133
.skoot^,S14,12,4Veteran,0.833,0.417,1.0,3.167,330.583,24.728,421.535,52.537,553.167,1565.767,17.02,3167.545,23.026,0.833
Jordton,S14,6,4Veteran,0.5,0.333,1.333,1.667,276.5,25.0,321.097,49.845,542.0,1552.061,11.218,3054.039,23.163,0.667
Pops Ryan,S14,8,4Veteran,1.125,0.5,1.75,2.875,430.25,53.431,342.559,56.191,508.0,1536.165,12.878,2689.235,20.885,0.375
Splish.,S14,8,4Veteran,0.625,0.875,2.375,2.125,411.0,29.286,415.193,53.546,561.5,1506.359,13.056,2991.497,16.328,0.5
jackk,S14,8,4Veteran,0.75,0.625,1.25,1.875,350.5,43.182,376.223,47.682,368.625,1429.56,9.058,2663.476,16.544,1.125
tterb86,S14,12,4Veteran,0.667,0.417,1.167,2.0,301.333,33.333,304.798,49.788,458.75,1398.712,7.524,2972.783,20.883,0.417
Crunch,S14,12,4Veteran,0.917,0.583,0.667,2.25,309.417,46.368,336.868,49.652,538.417,1453.667,9.725,3022.932,21.947,1.583
Snack Time!,S14,12,4Veteran,0.833,0.667,0.917,3.333,369.667,26.53,358.82,47.603,421.833,1527.273,10.438,2998.115,19.654,0.667
jer :),S14,4,4Veteran,0.5,0.5,1.0,2.5,318.0,20.0,355.843,50.955,633.5,1530.234,12.776,3066.595,25.866,1.75
Nagz,S14,20,4Veteran,0.6,0.55,0.85,2.05,277.5,28.667,305.935,48.222,548.25,1459.964,8.132,2962.58,25.618,0.3
WittingHalo64,S14,20,4Veteran,0.55,0.5,1.0,2.25,294.4,23.535,397.6,54.566,608.35,1548.827,13.885,3175.972,22.452,1.1
holypope5,S14,10,4Veteran,0.5,0.3,1.3,2.3,274.0,13.333,332.256,51.467,374.1,1515.65,12.999,3212.039,20.562,1.0
Beastmod1015,S14,6,4Veteran,0.333,0.333,0.833,1.5,275.167,22.222,341.036,46.015,473.333,1546.269,14.281,3132.723,21.542,0.667
Humble Potato,S14,7,4Veteran,0.714,0.286,1.143,2.571,327.143,25.974,392.203,46.421,566.857,1547.643,11.284,3212.07,22.254,1.286
Kidfluffy,S14,6,4Veteran,0.5,0.667,1.167,1.833,317.0,25.0,351.168,47.764,574.833,1521.419,11.43,2993.907,22.877,1.0
SirTommyNoble,S14,7,4Veteran,0.714,0.286,1.0,2.0,288.571,40.476,391.917,48.036,454.714,1458.593,8.102,2961.019,18.13,0.714
Viper15,S14,5,4Veteran,0.6,0.4,1.4,2.6,352.6,24.0,376.879,47.306,499.4,1521.202,13.817,2952.942,17.997,1.6
Cazzuto,S14,11,4Veteran,0.727,1.091,1.455,3.091,401.0,20.629,344.427,53.978,634.545,1542.753,11.475,3294.747,21.62,0.727
Hawkish,S14,7,4Veteran,0.286,0.286,1.0,1.857,234.286,15.306,331.933,47.491,438.429,1513.603,9.54,2868.544,22.594,0.143
Shifty,S14,12,4Veteran,1.083,0.417,1.5,2.167,372.0,44.697,382.359,46.045,493.167,1502.685,9.473,2887.093,21.091,0.083
Bill3113,S14,15,4Veteran,0.733,0.533,1.467,2.6,361.133,28.67,359.47,45.849,517.333,1554.532,11.94,3259.747,21.1,1.133
Cundy,S14,16,4Veteran,0.625,0.562,0.875,2.312,306.0,26.023,342.221,52.994,371.0,1486.158,10.581,3005.359,21.212,0.75
G,S14,16,4Veteran,0.75,0.5,1.0,1.875,303.062,41.948,379.679,54.928,751.125,1551.253,12.968,3182.9,23.114,1.312
Legacy,S14,4,4Veteran,0.75,0.75,1.25,2.5,319.5,30.0,416.212,47.252,599.75,1684.236,18.172,3188.492,23.457,0.25
ROB BEE,S14,8,4Veteran,0.5,0.75,1.25,2.0,322.375,25.397,335.356,46.64,384.875,1412.009,8.67,3012.5,18.688,0.875
patrick,S14,8,4Veteran,0.75,0.5,0.625,1.625,321.875,46.429,331.421,55.955,430.25,1454.572,9.879,3122.261,19.814,0.875
A Calm Panda,S14,8,4Veteran,0.75,0.375,1.5,1.75,328.75,37.5,404.071,50.889,566.125,1594.386,17.181,3116.888,20.771,1.25
Arrowsmith2,S14,7,4Veteran,0.286,0.714,1.571,2.429,322.429,10.39,361.211,43.18,501.286,1434.567,9.047,3011.577,17.261,0.714
Phil,S14,3,4Veteran,0.333,0.0,1.667,1.667,263.333,20.0,428.828,52.636,498.667,1604.313,17.09,3406.523,21.704,2.0
Sheeesh,S14,4,4Veteran,0.5,0.25,1.5,2.25,354.75,22.222,368.658,50.306,399.25,1452.017,8.629,2663.717,18.13,0.25
Dooqal,S14,10,4Veteran,0.5,0.3,1.1,2.4,281.8,20.889,402.956,47.084,394.1,1559.477,14.659,3184.73,18.626,0.8
Krabs Pack,S14,4,4Veteran,0.25,0.5,1.0,1.75,233.5,14.286,374.193,48.679,231.5,1470.488,11.762,3230.41,16.493,0.5
SpongePack,S14,8,4Veteran,1.0,0.25,0.625,2.5,329.125,47.619,329.196,51.27,475.875,1401.854,10.16,2925.774,19.18,0.75
Squidy Pack,S14,4,4Veteran,0.75,0.5,1.75,1.75,393.25,42.857,330.862,50.334,413.25,1321.397,9.739,2934.441,19.931,1.5
Dovahkiin,S14,5,4Veteran,1.0,0.2,1.4,2.6,349.8,38.667,335.225,51.419,380.2,1511.319,12.512,3131.671,20.786,0.4
Spoilt,S14,8,4Veteran,0.375,0.75,0.875,1.625,251.5,22.5,336.891,52.258,496.0,1459.168,9.14,3053.243,21.784,1.0
Tuxedo Marx,S14,4,4Veteran,0.25,0.5,2.0,1.5,303.0,16.667,349.087,50.707,496.25,1476.758,7.864,3057.628,21.009,1.0
Wallaby Gangsta,S14,8,4Veteran,0.75,0.5,0.875,1.625,297.625,46.429,350.972,48.361,471.125,1424.752,8.213,3120.482,21.23,0.75
galacticcccc,S14,4,4Veteran,1.5,0.5,0.75,4.0,368.5,37.5,394.95,53.031,486.5,1499.528,11.896,3034.599,20.971,0.5
lordpinhead,S14,8,4Veteran,0.25,0.5,1.0,2.125,286.25,7.143,444.89,50.074,645.875,1609.392,16.625,3082.481,23.201,1.625
AcP.,S14,16,4Veteran,0.75,0.562,1.312,2.438,362.438,27.976,391.737,46.855,439.0,1550.707,14.144,2997.001,20.076,0.5
Sly,S14,16,4Veteran,1.0,0.438,0.938,2.375,319.438,48.739,300.714,55.57,358.562,1456.054,9.721,2907.678,21.703,0.812
bradySC.,S14,8,4Veteran,0.5,0.5,0.75,1.5,242.5,44.444,389.369,47.147,548.25,1572.096,15.981,2968.099,22.645,0.75
Be Tolerant,S14,1,4Veteran,0.0,0.0,2.0,2.0,249.0,0.0,387.0,44.62,585.0,1637.0,16.012,3267.0,25.815,1.0
Link,S14,7,4Veteran,1.429,0.429,0.857,3.143,363.857,45.177,328.479,45.734,437.143,1523.993,12.055,3081.245,21.722,0.857
A Legit Bunee,S14,2,4Veteran,0.0,1.0,0.0,0.0,163.0,0.0,420.5,47.27,739.5,1509.5,12.593,2900.0,20.781,2.0
Buddha,S14,4,4Veteran,1.75,0.25,3.0,3.25,551.25,53.846,304.686,49.164,454.25,1405.699,6.938,3038.761,19.031,1.0
Kxle,S14,4,4Veteran,1.25,1.5,1.75,2.25,475.0,55.556,379.606,50.074,431.75,1501.656,11.771,3185.572,17.301,0.5
Sabre,S14,2,4Veteran,0.5,1.0,0.5,1.0,291.0,50.0,323.546,49.53,472.0,1500.303,7.845,3241.823,17.556,0.5
St4bb3dxX,S14,1,4Veteran,1.0,0.0,2.0,2.0,331.0,50.0,376.0,51.36,648.0,1600.0,13.928,3349.0,22.758,1.0
2k,S14,4,4Veteran,0.75,0.5,1.25,3.5,398.75,21.429,340.916,47.17,463.75,1493.802,12.306,2754.124,21.483,0.75
Based Fame,S14,4,4Veteran,0.5,0.25,0.75,1.5,247.0,37.5,332.027,52.897,469.75,1490.479,9.757,3197.052,19.334,0.0
CaptainPlasmo,S14,3,4Veteran,1.333,0.333,1.0,5.667,368.667,23.529,373.876,41.854,371.333,1484.199,12.427,2812.435,23.351,0.667
Cubby,S14,8,4Veteran,1.125,0.625,1.875,2.75,419.625,40.909,394.831,47.68,576.375,1533.397,12.969,3145.106,20.772,1.375
SuperCruz101,S14,4,4Veteran,1.0,0.75,2.0,3.25,433.75,43.333,294.503,46.802,354.0,1530.17,11.383,3429.082,19.515,1.25
TMR99,S14,1,4Veteran,0.0,0.0,4.0,2.0,537.0,0.0,364.0,44.45,674.0,1368.0,11.031,3164.0,15.182,0.0
lead,S14,8,4Veteran,0.625,1.0,1.75,2.625,380.0,25.0,349.68,51.387,552.75,1441.155,8.295,2872.083,20.798,1.5
p1zzly,S14,4,4Veteran,0.5,0.75,0.75,2.5,297.75,20.0,388.378,51.289,644.5,1534.947,14.525,3054.72,19.806,1.25
Cotni,S14,3,4Veteran,1.667,0.0,2.667,4.0,615.333,41.667,443.633,47.24,758.0,1423.227,10.137,2773.63,29.387,0.667
LORD FARQUAAD,S14,3,4Veteran,1.0,1.0,2.0,4.0,519.0,25.0,391.369,51.403,569.667,1463.844,11.232,3029.77,20.978,0.667
Thelonious,S14,3,4Veteran,0.667,0.333,1.667,2.667,362.0,25.0,300.451,51.932,553.0,1350.26,7.949,3174.127,18.277,2.333
VenoM,S14,3,4Veteran,0.0,0.667,1.667,2.333,327.333,0.0,307.229,48.335,573.667,1487.35,9.723,3023.519,21.1,0.667
.bzy,S14,8,4Veteran,1.25,0.875,1.625,3.625,449.375,34.762,453.853,49.875,774.5,1626.289,15.677,2969.617,25.974,0.625
Mr.Numb3rz,S14,4,4Veteran,0.0,1.0,1.0,1.75,278.0,0.0,312.965,44.357,404.0,1410.795,7.006,2979.448,21.805,0.25
TinyElephant,S14,4,4Veteran,0.5,0.5,1.25,1.75,265.75,28.571,380.362,46.286,465.0,1547.638,12.537,2953.985,17.906,1.0
JoeExotic,S14,4,4Veteran,0.25,1.0,1.25,1.25,262.0,20.0,354.375,53.993,502.0,1438.792,9.438,2929.049,24.725,1.0
tigerpm,S14,4,4Veteran,0.5,0.75,1.25,2.0,303.75,25.0,317.123,42.862,339.25,1405.578,8.92,3183.498,17.209,0.5
Draxz.,S14,3,4Veteran,1.0,0.333,0.333,2.0,302.667,80.0,342.512,53.869,421.667,1562.152,14.003,3197.382,19.663,2.333
GirthCheck,S14,8,4Veteran,1.625,1.375,0.875,4.0,490.125,41.765,398.946,45.035,401.5,1546.549,13.558,2912.679,22.832,0.625
archhie,S14,5,4Veteran,0.6,0.6,1.2,2.8,323.0,21.333,379.314,46.502,377.6,1498.004,13.116,3153.064,17.716,0.8
moose,S14,14,4Veteran,1.143,0.714,1.429,3.357,447.429,33.698,399.503,47.496,431.5,1567.311,12.338,2687.906,22.651,2.071
zay,S14,8,4Veteran,1.25,0.375,1.75,3.375,428.625,37.5,387.086,48.431,518.625,1532.606,15.088,2763.13,21.26,0.375
AuryArts,S14,4,4Veteran,0.0,1.0,0.75,2.25,193.0,0.0,273.929,45.164,356.25,1341.077,7.063,2894.325,17.347,0.25
Ghostie,S14,4,4Veteran,0.75,0.0,1.75,1.75,300.75,42.857,394.517,49.725,262.75,1553.757,16.2,3195.144,16.989,1.25
Bosnia_2003,S14,4,4Veteran,0.25,0.75,2.5,2.25,384.75,11.111,371.895,50.785,229.25,1477.429,11.356,2856.089,15.606,0.25
Mayhem,S14,4,4Veteran,0.25,0.5,1.5,2.75,278.5,9.091,372.048,49.817,450.0,1560.905,14.064,3127.025,21.132,2.75
form_rl,S14,4,4Veteran,1.25,0.0,3.0,2.75,497.0,45.455,322.133,42.865,299.25,1477.039,8.718,2975.073,16.01,0.0
Pxasalugxi,S14,7,4Veteran,1.286,0.857,1.286,2.857,451.0,32.143,400.953,53.085,544.714,1496.946,15.716,2795.864,19.413,0.571
Sagents,S14,6,4Veteran,0.667,1.5,1.167,3.0,375.167,22.944,317.379,49.483,475.333,1412.023,8.581,3119.123,19.421,0.667
Dr. Cereal,S14,4,4Veteran,1.5,0.25,1.0,3.5,440.75,42.857,393.068,49.763,364.75,1485.965,11.244,3111.302,22.803,0.0
snugs,S14,4,4Veteran,1.5,0.5,0.75,4.25,422.25,35.294,402.492,52.053,647.75,1513.297,13.052,2829.878,24.204,1.5
Steeltoehammer,S14,3,4Veteran,1.333,0.0,0.667,2.667,336.667,50.0,278.345,56.51,485.0,1539.731,10.34,3059.299,22.892,0.667
Akoiruh,S14,4,4Veteran,0.5,0.5,1.75,1.5,308.25,33.333,309.0,48.772,313.25,1468.244,10.62,3114.672,14.51,1.75
Duke of Chutney,S14,2,4Veteran,0.0,0.5,1.5,0.5,258.5,0.0,329.262,45.922,322.5,1388.365,6.295,2644.369,17.056,0.0
jeremy,S14,4,4Veteran,1.0,0.75,1.0,2.25,360.5,44.444,376.852,46.651,517.75,1497.607,12.915,2863.681,22.816,2.0
Anonymouse,S14,11,3Elite,0.818,0.273,1.455,2.273,335.364,34.805,382.603,53.088,512.545,1524.632,13.825,3222.97,19.466,0.727
Dan.,S14,3,3Elite,0.333,0.333,1.333,0.667,240.667,50.0,307.044,43.147,316.333,1441.449,8.593,2934.426,17.762,0.333
FitnessGram Pacer test,S14,11,3Elite,0.636,0.909,2.091,2.182,402.364,21.753,362.098,48.322,512.818,1486.031,12.685,2820.16,20.583,0.545
Kenny,S14,4,3Elite,0.25,0.5,1.5,2.0,315.0,12.5,398.308,55.071,533.0,1593.918,16.132,3129.933,21.461,1.0
Peas and Beans,S14,4,3Elite,0.75,0.5,0.75,2.25,279.25,33.333,357.813,46.937,636.5,1477.543,10.396,3030.696,24.677,0.5
Swax,S14,4,3Elite,1.0,0.25,1.0,2.75,330.0,36.364,387.123,49.528,555.25,1499.169,11.603,2789.064,21.309,1.25
Wafe,S14,11,3Elite,0.455,0.364,1.636,2.182,300.0,21.573,433.254,50.788,538.091,1525.586,12.547,2923.347,20.044,0.909
Aqueis,S14,2,3Elite,2.0,0.0,0.5,4.0,359.5,50.0,376.933,51.312,479.5,1584.282,15.708,3140.756,19.233,0.5
Blue Eyes Thunder Thighs,S14,1,3Elite,1.0,0.0,0.0,1.0,268.0,100.0,352.0,48.46,581.0,1555.0,14.677,2719.0,22.569,1.0
NX,S14,15,3Elite,0.867,0.733,1.533,2.467,410.4,33.158,467.524,48.568,503.667,1582.955,17.985,2973.093,18.373,0.467
Reprise,S14,9,3Elite,1.222,0.556,1.444,3.0,396.889,40.71,399.165,55.822,626.556,1590.137,18.217,2921.845,19.559,1.0
Sillybunny,S14,4,3Elite,0.5,0.5,0.5,1.75,211.75,28.571,397.927,43.817,676.75,1611.538,13.717,3096.166,22.458,2.0
Slick Rick,S14,21,3Elite,0.619,0.476,1.095,2.429,306.238,23.768,344.447,50.588,441.619,1460.548,11.805,2903.983,21.803,1.143
gob,S14,4,3Elite,0.75,0.25,1.5,1.5,326.25,50.0,399.874,45.845,547.75,1639.344,17.37,3014.99,20.076,1.25
plootou.,S14,3,3Elite,0.667,1.0,1.333,2.333,357.667,28.571,457.144,54.822,378.667,1608.377,18.043,3095.263,16.39,0.333
ADeadM0053,S14,8,3Elite,0.75,0.5,1.375,3.25,362.5,23.81,296.309,51.216,392.625,1414.329,8.416,2963.687,18.461,0.75
Kouki,S14,5,3Elite,0.0,0.8,2.4,1.6,329.2,0.0,358.072,52.554,477.4,1497.571,11.296,3045.013,18.52,0.4
Kourses,S14,7,3Elite,1.143,0.571,1.143,3.429,400.143,32.068,405.369,52.927,565.0,1521.751,12.773,3215.499,21.768,0.429
NinjaB,S14,6,3Elite,0.5,0.667,1.667,2.0,335.0,22.222,373.469,44.322,425.5,1400.103,10.342,2953.697,16.118,1.0
Nova_,S14,5,3Elite,0.2,0.4,1.4,2.2,287.4,6.667,370.706,51.817,507.0,1497.859,13.112,3184.272,19.758,0.4
OGkrish,S14,4,3Elite,0.25,0.0,1.5,1.75,251.0,12.5,365.37,42.942,425.25,1432.801,10.511,2802.282,22.11,0.75
V,S14,8,3Elite,0.75,0.5,1.125,2.125,350.75,38.636,413.511,51.177,528.375,1540.945,15.379,3048.228,20.721,0.875
perino,S14,7,3Elite,0.429,0.429,1.429,1.857,349.571,22.449,389.572,45.525,514.571,1530.62,14.047,2892.112,22.867,1.0
Beans,S14,11,3Elite,0.364,0.545,1.545,1.364,313.182,21.212,378.391,49.755,474.909,1531.28,13.511,3213.919,17.464,1.0
Paco,S14,5,3Elite,0.8,0.2,1.6,2.2,367.2,32.0,358.729,51.076,672.6,1556.094,12.626,3123.941,24.514,2.0
Pana,S14,9,3Elite,0.778,0.333,2.111,2.444,376.333,33.651,392.457,52.451,449.778,1524.875,13.696,3543.286,18.685,1.556
Wusten,S14,6,3Elite,0.5,0.833,1.5,2.0,364.333,25.926,413.236,50.053,763.667,1569.925,15.435,3008.006,22.755,1.667
robtull1,S14,11,3Elite,0.909,0.273,1.818,3.273,419.818,26.061,362.912,48.896,471.909,1478.14,10.347,2939.953,22.116,1.091
slurp,S14,16,3Elite,0.625,0.375,1.312,3.0,342.688,21.54,390.409,50.077,547.625,1484.151,10.992,2931.332,21.478,1.062
.slop.,S14,16,3Elite,0.812,0.812,1.812,2.812,415.438,29.414,360.354,49.838,518.438,1471.46,11.168,2655.06,23.886,0.5
ChrisakaMrXD,S14,8,3Elite,0.25,0.625,1.875,1.75,302.875,12.5,315.695,51.912,527.875,1415.374,7.819,2936.902,20.589,0.125
Cineo,S14,4,3Elite,0.5,0.0,1.5,1.75,287.75,29.167,374.008,49.51,498.0,1506.97,9.953,3191.278,21.448,0.5
Le6os,S14,6,3Elite,0.333,0.667,2.0,2.0,355.667,14.815,419.484,49.942,419.167,1501.204,11.297,2857.22,16.471,1.0
Loki,S14,16,3Elite,0.5,0.75,1.312,2.188,315.625,23.99,360.091,46.822,499.188,1482.038,10.118,2917.555,21.778,0.875
Necro,S14,6,3Elite,0.833,0.167,1.5,2.5,356.667,27.778,387.276,46.239,408.0,1528.289,11.458,2790.315,19.997,0.667
Sir Mcdouble,S14,4,3Elite,2.0,0.75,0.75,5.0,530.0,40.0,354.456,47.808,563.0,1519.296,9.545,3002.936,21.222,1.0
Dosia,S14,16,3Elite,1.25,0.5,1.125,3.438,382.188,37.161,398.208,49.459,511.188,1593.117,15.862,2888.459,24.655,0.812
