Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
LustLizard,76561198837960304,S24,42,Challenger,0.714,0.405,1.19,2.167,302.81,30.347,289.938,49.477,399.857,1461.935,9.042,3202.934,18.04,0.595
Preaux.,170a668a6ad04971ba3ac059b36c1850,S24,53,Challenger,0.849,0.453,1.34,2.113,345.981,36.489,335.338,51.47,405.811,1449.785,10.727,2984.97,21.241,2.189
Shadows_ss,76561198423772756,S24,33,Challenger,0.697,0.364,0.909,1.727,268.636,38.944,387.989,44.923,483.606,1557.523,13.934,3310.869,18.909,2.576
Auty RL,915a1a039e554a4390ae3e18ef4fc274,S24,48,Challenger,0.833,0.396,0.979,2.312,317.208,35.495,300.63,53.13,493.771,1414.056,7.391,2891.993,20.185,0.479
Fetty_Steve98,9a98a9c714cb4f84a3a2653a389684af,S24,44,Challenger,0.773,0.5,1.318,2.318,341.773,33.013,281.647,55.067,406.205,1377.93,6.26,3038.89,18.782,0.682
Ole.Mr.Bison.,9288c772235d4beea3226f9c00f2541f,S24,30,Challenger,0.567,0.6,1.033,2.067,291.7,26.375,323.433,51.943,434.8,1459.643,7.923,3087.094,20.109,0.767
ShinxX403,76561198268202654,S24,59,Challenger,0.898,0.847,1.356,2.678,389.797,33.198,315.392,50.358,383.559,1414.379,8.807,3023.239,19.727,0.881
StorchBurn,28b55680c1f74f998aebca8c2d5f4b9a,S24,56,Challenger,0.893,0.607,1.607,2.571,391.214,35.134,370.102,50.59,530.143,1467.558,11.531,2885.41,21.533,1.357
VickyViksta,76561198278987051,S24,59,Challenger,1.0,0.39,1.458,2.61,368.932,39.304,302.108,48.092,492.034,1399.587,7.147,3156.2,20.077,0.627
Baltostorm,76561198800389393,S24,32,Challenger,0.781,0.531,1.219,2.812,359.469,27.196,412.299,46.133,582.062,1476.684,12.06,2738.362,24.452,0.812
Cuddlingus,76561198051701160,S24,44,Challenger,0.614,0.409,0.886,1.864,282.682,28.662,435.91,49.698,599.841,1607.954,15.155,3216.115,20.805,1.523
Kflip11,Kflip11,S24,59,Challenger,0.814,0.712,1.169,2.864,347.254,28.068,348.858,49.72,488.78,1527.28,11.727,3213.092,22.79,0.763
Larkspur,76561198838606166,S24,58,Challenger,0.931,0.776,1.19,2.69,363.983,35.395,383.837,45.333,479.345,1497.552,10.275,2958.366,22.713,1.0
LostZealous,76561198340813909,S24,56,Challenger,0.893,0.5,1.25,2.964,385.232,30.658,333.642,49.957,487.179,1484.563,9.367,3053.566,21.889,1.518
StoveMessiah,76561198050600661,S24,57,Challenger,0.982,0.719,1.246,2.614,371.544,38.501,333.102,48.01,402.246,1467.07,9.614,3070.042,20.225,0.649
yoshawatt,yoshawatt,S24,32,Challenger,1.062,0.281,0.813,2.812,325.656,34.712,375.026,46.825,452.219,1450.839,9.413,2963.734,19.283,0.5
Unc_DyLon,f0db31bd00b446aba703d739b7e4266a,S24,55,Challenger,0.709,0.364,1.236,2.564,322.982,27.701,327.837,46.611,440.091,1485.696,9.83,3129.519,21.825,0.709
Pivot97,Pivot97,S24,21,Challenger,0.81,0.429,0.952,2.048,300.667,38.737,352.665,44.346,465.286,1438.971,10.103,3300.612,19.956,0.667
Redhood913011,ac31801eff1d47e996c98f59913e39db,S24,55,Challenger,1.127,0.382,1.509,3.473,430.218,31.379,341.285,52.201,405.364,1521.508,9.626,3032.9,19.089,0.582
Redline,76561198256525754,S24,30,Challenger,0.733,0.433,1.5,2.0,344.533,40.317,240.191,48.954,326.867,1353.872,5.413,2803.625,18.708,0.3
TweakingOut,76561198325326986,S24,60,Challenger,0.617,0.367,1.167,2.033,308.3,32.207,414.635,48.975,615.683,1452.889,10.411,2856.371,21.887,2.25
wolverine36535,76561198106469281,S24,41,Challenger,0.683,0.683,0.902,1.902,279.854,33.509,347.757,52.821,479.537,1452.03,10.822,3227.961,20.862,1.0
Brillo_padd,e049585f26d942b9b07725e3aeee2db2,S24,33,Challenger,0.758,0.364,0.758,2.333,278.03,31.714,318.662,53.875,559.727,1390.967,5.701,3213.316,21.07,0.545
Chills1912,8f7e8c7a33ae4e3495a8a346bd4dae59,S24,51,Challenger,0.588,0.725,1.196,2.157,320.627,23.893,271.801,55.334,359.824,1358.124,8.14,3101.151,18.889,0.529
Novarchite,76561198162797966,S24,44,Challenger,0.659,0.273,1.614,2.0,316.682,29.529,328.098,46.504,391.659,1449.324,8.622,3192.8,17.108,0.841
Slowsociety,Slowsociety,S24,44,Challenger,1.045,0.545,1.432,2.75,373.386,40.385,366.795,52.719,528.864,1504.263,13.502,3038.306,21.231,1.523
XtraCrispyRL,c49e1e7bf56b48acb65f82480470e6c2,S24,46,Challenger,1.239,0.63,1.522,3.717,443.022,32.572,342.182,52.826,406.13,1437.858,10.508,2810.724,20.805,0.609
itsu_desu,f211339b88a34c42887bbce4605fcbf0,S24,39,Challenger,0.795,0.462,0.744,2.103,278.923,36.853,401.207,50.71,447.744,1503.866,12.547,3008.046,18.556,0.718
risu,76561198132781751,S24,26,Challenger,0.923,0.308,1.308,2.692,348.846,31.462,283.717,51.697,353.346,1502.792,8.02,2979.985,21.197,0.385
xLunarWolfx,xLunarWolfx,S24,40,Challenger,0.375,0.3,1.425,1.225,270.775,28.411,326.831,48.947,379.35,1402.475,10.207,3223.651,16.623,0.5
BRG,76561198870012963,S24,44,Challenger,0.432,0.318,1.455,1.614,275.0,24.578,368.978,48.336,396.977,1459.227,11.356,3267.041,16.844,0.5
D_e_r_k,0b3054ceff7a42dbb8cc883e36c5f2de,S24,53,Challenger,0.868,0.528,1.226,2.736,359.623,31.967,376.867,47.893,555.472,1513.783,11.185,2883.57,21.229,0.774
Flyerrr85,76561198394751813,S24,60,Challenger,0.9,0.75,1.233,3.417,399.667,25.821,318.977,53.498,415.717,1496.466,9.506,3016.033,22.121,0.7
Twixxle_,2dab312d8b55416aa59a895ea5ee3c2a,S24,55,Challenger,0.8,0.6,0.836,2.527,315.473,34.481,347.042,54.462,597.782,1459.149,7.201,2599.739,26.135,0.509
tiagosan _,7fbd7931966d4d519804d5b6bf8ce1bf,S24,43,Challenger,0.791,0.419,1.0,2.674,308.256,29.906,372.648,45.259,370.163,1559.263,13.565,3298.336,18.847,0.814
timthebigone,76561198059716436,S24,11,Challenger,0.545,0.636,0.909,2.636,287.364,15.06,317.883,46.383,398.636,1508.593,11.949,3345.139,21.283,0.818
Enterprise15,ca45698144694bfbb3e396411a29e486,S24,50,Challenger,0.64,0.36,1.64,1.8,337.16,33.052,438.444,49.245,542.2,1592.651,18.932,3077.192,20.656,1.36
IBRN_Death,6b530e7359f7480ab07233d085164448,S24,21,Challenger,0.476,0.333,1.19,2.19,283.143,19.721,304.164,50.748,489.905,1386.949,7.294,3181.658,22.223,1.143
KittyMeowMeow360,43a99b5bada54192822733053f6c80cb,S24,47,Challenger,0.511,0.553,1.277,1.702,279.149,30.457,392.849,47.812,421.957,1462.914,9.535,3325.868,19.134,0.809
St-_-Marc,490ef5e83a62440dbe478155ab339d97,S24,57,Challenger,0.877,0.421,1.0,2.807,345.228,30.79,351.994,50.883,531.842,1497.697,8.38,2948.852,22.189,0.737
Unc Darth,0e9799214c9b47b9abcd3220ab7056d9,S24,21,Challenger,0.286,0.19,0.857,1.381,217.905,21.3,309.489,47.042,329.429,1433.833,7.52,3148.8,17.99,1.19
Worma,76561198431982568,S24,49,Challenger,1.102,0.592,1.327,3.224,409.959,34.566,316.302,49.623,458.959,1441.572,9.452,2769.536,21.437,0.51
birds aren't real,76561197997601096,S24,24,Challenger,0.917,0.583,1.167,2.833,347.583,35.948,333.902,44.532,457.083,1449.088,10.303,3134.208,19.716,0.792
Canadian Gamer,76561198195256411,S24,56,Challenger,1.196,0.75,1.161,2.875,390.821,42.185,338.307,49.698,547.089,1433.284,9.324,2941.372,25.287,0.857
Cully,76561198962423683,S24,50,Challenger,0.76,0.48,1.32,2.42,339.46,31.752,324.075,54.866,549.2,1477.075,12.555,2909.481,23.251,1.7
Queue,76561198120225601,S24,60,Challenger,0.817,0.867,0.933,3.067,364.617,26.494,400.477,44.126,590.867,1506.764,12.947,3083.787,22.292,1.083
RoseFanatic3615,RoseFanatic3615,S24,60,Challenger,1.317,0.817,0.85,3.75,405.767,34.595,374.138,48.382,552.717,1498.454,8.71,2932.006,25.666,0.617
YadiCraft,YadiCraft,S24,37,Challenger,0.514,0.838,1.324,2.135,337.243,23.947,404.23,52.438,565.757,1490.939,11.854,3167.84,20.677,1.324
fender_bender2,c779a59b852f48d58b18b1894dee97f9,S24,18,Challenger,0.889,0.389,1.222,2.667,329.222,34.612,298.849,51.264,293.722,1470.189,8.442,3087.326,19.246,0.278
zerajule,3d2fa9ffcd6241e08af3d93850af7083,S24,51,Challenger,1.059,0.51,1.02,3.059,372.098,32.832,360.327,50.323,382.51,1499.973,11.073,3079.399,20.799,0.784
Minjaaa,76561198107803969,S24,57,Challenger,0.93,0.351,1.316,2.825,356.333,31.309,326.094,52.361,585.439,1526.211,12.277,3197.784,22.462,1.439
OvrSizedFrog,OvrSizedFrog,S24,45,Challenger,0.733,0.533,1.133,2.667,334.067,30.807,322.061,53.507,402.622,1435.709,9.124,2768.766,22.014,0.689
Primed,76561198041057025,S24,46,Challenger,0.804,0.478,1.239,2.174,331.63,34.156,307.834,48.089,437.957,1382.355,6.714,2976.709,18.433,0.761
SqueezySponge.,e1f8e9e5733343329c3cc74c24ac624b,S24,57,Challenger,0.596,0.596,0.982,2.614,307.86,22.948,387.754,52.583,573.018,1541.545,14.156,3129.768,21.874,0.965
johkev,76561198087780354,S24,47,Challenger,0.851,0.617,1.468,2.404,366.979,33.46,379.376,52.579,563.872,1507.273,13.98,2990.458,20.399,1.404
robophant,76561198088070686,S24,17,Challenger,0.706,0.824,1.294,2.059,354.059,30.233,282.215,46.301,332.824,1390.007,6.6,2960.18,18.963,0.941
xPotatodactylx,52f7c6eac6e647a9902b3ba26a2704f9,S24,50,Challenger,0.56,0.44,1.5,1.9,304.02,29.429,330.483,44.734,394.26,1475.065,10.641,3306.359,19.377,0.68
Lupo,76561198982044362,S24,2,Challenger,1.5,0.5,0.5,3.0,354.5,50.0,364.965,46.994,288.0,1373.339,11.753,2522.704,19.014,0.5
Smitty,76561198867596164,S24,25,Challenger,0.56,0.28,1.16,1.8,272.2,33.511,332.502,45.905,417.12,1448.815,8.54,3172.503,19.017,1.16
Carno,76561197972805966,S24,48,Challenger,0.417,0.417,1.083,1.75,271.542,26.561,333.508,50.135,470.271,1375.253,8.365,3062.562,19.093,0.792
PridedBird3406,6e21ed272df84eec8eea6849cbaba369,S24,44,Challenger,0.5,0.455,1.477,2.364,316.0,17.923,269.652,51.849,371.659,1401.222,6.929,3037.555,21.131,0.773
dino_chick3n,bd80578a651e4780be6f5db5e1cc4f9a,S24,36,Challenger,0.667,0.333,1.194,2.222,304.694,28.494,318.077,50.599,335.528,1448.428,7.834,2993.956,17.325,0.389
Unc_Rez,3db1ee8c11304a7e91ce5f2c951f7b9a,S24,32,Challenger,0.563,0.438,1.25,1.75,300.406,33.051,362.73,48.098,457.969,1416.2,7.736,3035.905,19.945,1.031
TheCroctopus,76561198309802431,S24,38,Challenger,0.921,0.5,1.421,2.263,372.447,40.409,350.824,54.203,508.447,1465.68,11.274,2973.491,19.193,0.947
iargue,76561198070365826,S24,17,Challenger,0.412,0.647,0.882,2.176,266.941,22.997,354.188,45.421,453.706,1470.055,9.503,2818.713,20.506,0.647
Loko Deputy,55a6b6ad361941878c60b1ce4c48fa95,S24,34,Challenger,0.412,0.471,1.706,1.559,307.0,21.968,289.707,51.069,343.676,1493.254,9.337,3121.192,16.995,1.118
Shadow_11Bravo,2939df2758fd4497af58c16431ea8123,S24,33,Challenger,0.606,0.667,1.242,1.727,311.394,29.938,310.602,48.018,307.242,1414.984,8.715,3256.947,18.367,0.364
MobBossCitrus,7e7293a04fec445c8c095705dce73553,S24,48,Challenger,0.917,0.458,0.917,2.5,330.938,36.617,316.209,50.867,413.646,1451.816,8.122,3034.631,19.583,0.5
BulletNote,76561198073067725,S24,37,Challenger,0.703,0.514,1.324,1.973,322.081,36.325,266.021,53.103,295.865,1517.29,7.355,3194.931,18.674,0.514
YourEvilTwin,76561198170155254,S24,10,Challenger,0.8,0.2,0.7,2.2,263.7,35.0,404.641,42.46,497.5,1437.65,9.187,3276.59,20.863,2.6
Hype.56,be35fd17f6b24312a9ac726d2fd0a401,S24,41,Challenger,0.659,0.488,1.463,2.439,341.707,27.827,343.433,54.31,558.878,1423.162,9.173,3175.027,21.498,1.171
Its_Lost,76561197999262136,S24,51,Challenger,0.569,0.549,1.039,2.078,302.059,25.738,354.401,51.994,477.627,1519.417,12.548,3207.27,21.707,0.882
SludgeMixFuzz,b51444fea00e475cb7ddaf1db78f1f21,S24,49,Challenger,0.531,0.571,1.327,1.755,297.673,27.368,327.859,47.285,477.939,1456.986,11.123,3173.809,18.903,2.367
El Booger Sugar,El Booger Sugar,S24,18,Challenger,0.556,0.611,1.333,1.944,281.5,27.963,297.462,51.115,293.167,1413.613,7.793,3122.676,14.703,0.778
Chronicle,76561198174736587,S24,27,Challenger,0.481,0.37,1.778,1.926,341.148,25.081,348.346,52.368,402.593,1442.275,11.307,3035.876,15.118,0.741
oBlueyRL,f541cb1c04ef487abb5e9b2fd4165d19,S24,23,Challenger,0.696,0.739,1.043,2.739,326.565,25.594,265.899,53.444,302.565,1377.188,6.997,3107.085,18.095,0.696
korndoguwu,76561199037016192,S24,13,Challenger,0.615,0.462,1.154,1.846,281.462,29.139,375.333,47.993,531.231,1481.119,13.187,2979.625,20.701,1.0
WILLBONG,1cdb5ce00e5d40289bf7f35f14c91889,S24,34,Challenger,0.441,0.412,1.176,1.706,278.294,29.608,314.101,54.782,379.971,1419.172,9.731,3213.163,16.248,1.441
Zachthebull36,9960a57a9be74cbdae002b08cb6e6d66,S24,41,Challenger,0.61,0.463,1.171,2.146,307.073,26.26,311.834,48.325,478.39,1354.302,5.988,2935.877,20.609,0.732
Mitzi,76561197994396807,S24,35,Challenger,0.486,0.457,0.971,2.171,269.771,21.888,318.864,45.436,383.2,1362.146,6.341,3135.954,18.61,0.257
JonathanVanDyk,90f388f7522943c1b24137d1627e5037,S24,16,Challenger,0.5,0.312,1.0,1.875,246.875,26.448,359.757,47.785,359.188,1409.451,9.652,3231.494,17.482,0.75
WifiWFB,f750776f8db04e6698ea67bc1c5c6508,S24,36,Challenger,1.222,0.694,1.333,3.194,412.0,37.89,454.362,48.76,613.833,1576.075,18.515,2981.619,25.456,2.472
Scomps,76561198076676878,S24,40,Challenger,0.875,0.5,1.475,2.875,388.075,29.001,337.324,49.204,459.425,1381.403,7.706,2863.198,18.799,0.325
ZonaHOMI,51b3a15320784c3a869067c68669c418,S24,10,Challenger,0.9,0.2,1.7,2.2,350.8,40.545,342.897,50.649,432.0,1411.59,11.183,2627.273,16.794,0.7
nate,76561197970285921,S24,5,Challenger,1.2,0.4,1.6,2.6,392.2,41.667,369.169,54.318,539.6,1542.388,15.179,3403.944,18.448,1.6
S1r Duck,af1e72181f9b43788ce4328ae3b7ab0b,S24,4,Challenger,0.5,0.75,1.0,1.5,291.25,33.333,358.728,47.667,600.25,1504.99,10.621,2778.529,21.515,0.5
Alextross,76561198057939013,S24,1,Challenger,1.0,0.0,4.0,3.0,532.0,33.333,278.0,54.21,501.0,1422.0,4.334,3045.0,18.129,0.0
Gaboon,76561198151563184,S24,4,Challenger,0.5,0.25,0.5,1.5,195.5,33.333,342.683,46.576,269.5,1480.809,11.016,3467.705,21.005,0.75
LilPrsnWithAnger,76561198117779996,S24,24,Challenger,0.75,0.667,0.958,2.542,324.792,26.522,277.703,57.43,525.083,1505.532,9.515,3003.3,26.678,1.417
GG K-9,816c4c6f89884f3486e744f683f2c69f,S24,20,Challenger,0.95,0.45,1.35,2.85,372.15,38.166,316.265,54.11,371.4,1526.654,11.358,3074.107,20.475,0.95
Kanadop,df241c07029149cfa09b46e7e80d31c7,S24,4,Challenger,1.0,0.5,1.0,2.5,394.25,40.0,411.757,49.662,830.75,1633.816,19.099,2816.464,20.201,1.25
MeOnDisplay,76561198105537281,S24,12,Challenger,0.5,0.5,0.833,1.667,251.917,26.786,362.027,49.16,481.25,1428.94,7.68,3120.104,20.662,0.75
jizko,dbccd4c1a99540d488fca04a1c2f2132,S24,15,Challenger,0.933,0.4,1.333,3.067,360.467,29.313,341.742,51.652,439.933,1484.227,10.558,2826.91,19.588,0.933
Moist_Games,0f77e7cad76a4796a3b1c76c68d56ae2,S24,13,Challenger,0.538,0.0,1.385,2.231,285.615,26.099,383.947,44.583,532.769,1508.546,12.222,3020.099,20.606,1.538
S0UL09,ff5d9b6b75234cdfae2c6df79b7f6542,S24,8,Challenger,0.5,0.375,0.75,1.625,291.625,28.75,290.926,51.095,315.0,1455.778,7.79,2984.645,18.369,0.5
